location,area,bhk,price
Thane West,450,1,4400000
Thane West,700,2,5900000
Thane West,650,1,5700000
Thane West,650,1,5900000
Thane West,650,2,6000000
Kharghar,1250,2,12500000
Malad East,1295,2,22000000
Ulwe,1250,2,11000000
Airoli,410,1,4000000
Badlapur East,700,1,2800000
Mira Road West,657,1,5600000
Bhandup East,1120,2,17000000
Mulund East,1450,2,19500000
Dombivali East,1300,3,7000000
Badlapur East,950,2,3800000
Badlapur East,725,1,2800000
Badlapur East,670,1,2400000
Badlapur East,900,2,3500000
Badlapur East,650,1,2500000
Byculla,1670,3,40500000
Kanjurmarg,810,2,17500000
Badlapur East,443,1,1800000
Lower Parel,2340,3,82500000
Kandivali East,1245,3,17000000
Mira Road East,550,1,4700000
Mira Road East,1250,3,10300000
Mira Road East,620,1,4500000
Kharghar,1230,2,11500000
Taloje,800,2,4500000
Bhandup West,1150,3,25500000
Chembur,800,2,14000000
Kalyan West,825,2,5500000
Badlapur East,652,1,2500000
Badlapur East,855,2,3500000
Dombivali,695,1,4000000
Dombivali,1250,3,7000000
Dombivali East,980,2,5600000
Kanjurmarg East,992,2,12900000
Nala Sopara,293,1,2514000
Nala Sopara,328,1,3100000
Nala Sopara,293,1,2514000
Nala Sopara,474,1,4100000
Nala Sopara,328,1,3100000
Nala Sopara,286,1,2454000
Nala Sopara,474,1,4100000
Nala Sopara,292,1,2506000
Nala Sopara,286,1,2454000
Nala Sopara,292,1,2506000
Nala Sopara,290,1,2489000
Nala Sopara,290,1,2489000
Ghansoli,1100,2,16900000
Goregaon West,698,2,21500000
Chembur,1250,3,27000000
Juhu,1680,3,65000000
Dadar East,1525,3,55000000
Kandivali East,660,2,12000000
Kandivali East,800,2,14000000
Kandivali East,1255,3,17500000
Kandivali East,1028,2,25500000
Ghatkopar West,950,2,16600000
Dombivali,920,2,7360000
Kamothe,580,1,4000000
Kharghar,700,1,5800000
Kharghar,1080,2,9500000
Bandra West,590,2,23000000
Kharghar,1150,2,9500000
Borivali West,625,2,15500000
Borivali West,580,2,13900000
Chembur,1450,2,26500000
Chembur,750,1,14000000
Chembur,780,1,13500000
Ulwe,1510,3,13500000
Ulwe,950,2,7800000
Kharghar,1050,2,9500000
Kharghar,1250,2,13500000
Dombivali,960,1,7680000
Dombivali,790,1,6320000
Dombivali,410,1,3280000
Thane West,908,3,12900000
Thane West,486,1,7000000
Thane West,725,2,8700000
Thane West,980,2,12000000
Thane West,418,1,5900000
Thane West,599,1,10300000
Thane West,618,2,10500000
Thane West,672,2,11800000
Mira Road East,668,2,9750000
Thane West,390,1,6500000
Thane West,465,1,6600000
Mira Road East,865,2,8300000
Mira Road East,650,1,6500000
Mira Road East,710,1,6500000
Mira Road East,890,2,11500000
Mira Road East,890,2,8500000
Mira Road East,560,1,5600000
Wadala,800,2,14000000
Kalyan West,815,2,8820000
Chembur,580,1,12200000
Thane West,680,2,8600000
Thane West,510,1,5400000
Thane East,685,2,11600000
Seawoods,870,2,21000000
Chembur,2810,4,109000000
Vikhroli,750,2,14700000
Vikhroli,700,2,13600000
Thane West,720,2,9900000
Mira Road East,950,2,7693000
Mira Road East,680,1,5486000
Mira Road East,710,1,4999000
Mira Road East,1050,2,6999000
Mira Road East,750,1,5500000
Mira Road East,715,1,4980000
Mira Road East,715,1,5490000
Mira Road East,680,1,5495000
Malad West,421,1,5000000
Malad East,1290,2,20500000
Andheri East,1145,2,25000000
Malad West,1050,2,15000000
Goregaon East,1094,2,13500000
Goregaon East,1435,2,26500000
Goregaon East,1210,2,20500000
Goregaon East,1250,2,19000000
Goregaon East,1635,3,32500000
Goregaon East,1375,3,29000000
Ambernath East,725,1,3500000
Goregaon East,1210,2,20000000
Malad East,1128,2,19500000
Goregaon East,1375,3,26500000
Goregaon East,1225,3,32500000
Goregaon East,1700,3,34500000
Malad West,900,2,14500000
Malad West,650,1,9800000
Malad West,900,2,14000000
Vasai,625,1,3812000
Vasai,625,1,3812000
Vasai,690,1,4209000
Vasai,690,1,4209000
Vasai,950,2,5795000
Vasai,650,1,3965000
Vasai,645,1,3934000
Vasai,645,1,3934000
Mira Road East,1020,3,13500000
Mira Road West,910,2,10400000
Kharghar,3550,4,55000000
Badlapur East,1450,3,5500000
Goregaon East,1635,3,35000000
Andheri West,997,3,43000000
Goregaon East,1200,2,17500000
Malad East,1090,2,16800000
Thane West,650,1,6100000
Vangani,655,2,2132000
Vangani,485,1,1581000
Vangani,330,1,1079000
Vangani,670,2,2180000
Vangani,520,1,1694000
Koper Khairane,1600,3,19000000
Goregaon West,690,1,9500000
Goregaon West,850,2,13500000
Dahisar,850,2,10800000
Goregaon East,999,2,16200000
Goregaon East,700,1,9200000
Goregaon East,700,1,9500000
Dombivali,430,1,3440000
Kandivali East,650,1,11000000
Kandivali East,900,2,16000000
Dombivali,675,1,5400000
Santacruz East,970,2,8300000
Kalyan West,900,1,5150000
Kandivali East,1250,2,27500000
Thane West,711,2,10000000
Thane West,630,1,6500000
Kanjurmarg,353,1,7900000
Mulund West,572,2,13000000
Mulund West,753,3,18000000
Thane West,568,1,9500000
Thane West,672,2,9500000
Santacruz West,950,2,35000000
Bandra West,1350,3,61000000
Kalyan East,850,1,3600000
Kandivali East,1700,3,35000000
Kalyan West,1170,2,8100000
Bandra West,1210,3,60000000
Bandra West,1350,2,55000000
Bandra West,1250,2,65000000
Kalyan East,990,2,4500000
Kalyan East,970,2,4500000
Kalyan East,640,1,3250000
Kalyan East,600,1,3100000
Bandra West,1550,2,65000000
Kalyan West,1595,3,10500000
Kalyan West,750,1,5700000
Dombivli (West),560,1,3080000
Dombivli (West),550,1,3025000
Kalyan East,1050,2,7200000
Dombivli (West),535,1,2942000
Goregaon East,700,1,9500000
Dombivali,430,1,3440000
Dombivali,675,1,5400000
Mira Road East,790,2,9100000
Kalyan West,980,2,6450000
Dombivali,632,1,3665000
Dombivali,634,1,3677000
Dombivali,636,1,3688000
Dombivali,790,1,6320000
Bandra West,4000,4,180000000
Bandra West,1450,3,65000000
Bandra West,1780,4,50000000
Mira Road East,557,1,4500000
Mira Road East,400,1,3200000
Mira Road East,261,1,2500000
Bandra West,840,2,33000000
Mira Road East,504,1,4500000
Thane West,1000,2,13000000
Dombivali,730,1,4700000
Borivali West,790,2,21500000
Dombivali,634,1,3677000
Dombivali,636,1,3688000
Dombivali,790,1,6320000
Bandra West,4000,4,180000000
Bandra West,1450,3,65000000
Bandra West,1780,4,50000000
Mira Road East,557,1,4500000
Mira Road East,400,1,3200000
Mira Road East,261,1,2500000
Bandra West,840,2,33000000
Mira Road East,504,1,4500000
Borivali East,718,3,15900000
Borivali East,718,3,15900000
Borivali East,462,1,10200000
Borivali East,462,1,10200000
Borivali East,412,1,9000000
Borivali East,412,1,9000000
Borivali East,559,2,12600000
Borivali East,559,2,12600000
Borivali East,466,1,10200000
Malad West,421,1,5125000
Kandivali West,421,1,5150000
Malad West,500,1,8100000
Kandivali West,600,1,8500000
Malad West,425,1,5300000
Malad West,450,1,5099000
Malad West,225,1,3000000
Malad West,425,1,5100000
Mira Road East,1020,2,9000000
Dombivali,629,1,3648000
Dombivali,630,1,3654000
Dombivali,628,1,3642000
Dombivali,590,1,2800000
Shil Phata,600,1,3800000
Dombivali,900,2,4500000
Dombivali,700,1,3500000
Kalyan West,680,1,4450000
Kalyan West,935,2,6800000
Thane West,490,1,4141000
Taloja,577,2,7250000
Taloja,424,1,5211000
Taloja,595,2,7443000
Taloja,602,2,7531000
Taloja,700,3,9220000
Kharghar,1000,2,7000000
Virar,658,1,2632000
Virar,1077,2,4308000
Virar,1055,2,4220000
Virar,825,2,3300000
Virar,685,1,2740000
Virar,790,2,3160000
Virar,910,2,3640000
Virar,860,2,3440000
Virar,650,1,2600000
Virar,1270,3,5080000
Virar,1269,3,5076000
Virar,613,1,2452000
Panvel,600,1,3500000
Ulwe,700,1,5800000
Ulwe,410,1,2600000
Kandivali West,420,1,9240000
Kandivali West,420,1,9240000
Kandivali West,434,1,9548000
Kandivali West,434,1,9548000
Kandivali West,418,1,9196000
Kandivali West,418,1,9196000
Kandivali West,415,1,9130000
Kandivali West,415,1,9130000
Kandivali West,612,2,13400000
Kandivali West,710,2,15600000
Kandivali West,551,2,12100000
Kandivali West,551,2,12100000
Kandivali West,447,1,9834000
Kandivali West,447,1,9834000
Virar,445,1,3100000
Virar,445,1,3100000
Virar,577,2,5000000
Virar,577,2,5000000
Virar,542,2,4800000
Virar,542,2,4800000
Kharghar,1500,3,17500000
Kharghar,417,1,6475000
Kharghar,640,2,9767000
Borivali West,590,2,13500000
Borivali West,625,2,15500000
Borivali West,480,1,11400000
Andheri West,855,2,23000000
Panvel,600,1,3500000
Borivali West,1450,3,32500000
Dombivali,1095,2,7900000
Dombivali,1095,2,7700000
Malad West,1800,4,44000000
Taloje,650,1,3200000
Thane West,700,2,6600000
Mira Road East,1040,2,11200000
Mulund West,750,1,10000000
Mulund East,900,2,14000000
Kharghar,1250,2,12500000
Thane West,895,2,10800000
Thane West,1846,3,28800000
Mira Road East,693,1,6699000
Mira Road East,384,1,10800000
Mira Road East,645,3,11500000
Mira Road East,349,1,5600000
Mira Road East,981,2,8799000
Mira Road East,583,2,8299000
Mira Road East,365,1,5799000
Mira Road East,1350,3,11000000
Kharghar,1175,2,13000000
Kharghar,1020,2,7500000
Kharghar,1400,3,10000000
Kharghar,1078,2,10000000
Kharghar,600,1,3500000
Kharghar,1110,2,10500000
Mira Road East,653,2,8877000
Mira Road East,668,2,9076000
Mira Road East,449,1,6104000
Mulund West,750,1,10000000
Mulund East,900,2,14000000
Dombivali,640,1,4160000
Virar,860,2,3440000
Virar,650,1,2600000
Virar,1270,3,5080000
Virar,1269,3,5076000
Virar,613,1,2452000
Kharghar,1500,3,13000000
Dombivali,777,2,6900000
Mahalaxmi,1287,2,46000000
Dombivali East,533,1,4000000
Malad West,839,3,17600000
Malad West,839,3,17600000
Malad West,840,3,17700000
Malad West,840,3,17700000
Kandivali West,710,2,15600000
Kandivali West,612,2,13400000
Bhiwandi,530,1,2173000
Bhiwandi,570,1,2337000
Kharghar,1250,2,15000000
Thane West,560,1,2296000
Bhiwandi,560,1,2296000
Dahisar,424,1,6999000
Dahisar,474,1,7800000
Dahisar,422,1,6900000
Andheri West,855,2,23000000
Dombivali,1095,2,6950000
Dombivali,755,1,4800000
Dombivali,740,1,4600000
Taloja,577,2,7250000
Taloja,424,1,5211000
Taloja,595,2,7443000
Taloja,602,2,7531000
Taloja,700,3,9220000
Kharghar,1000,2,7000000
Kharghar,1600,3,15000000
Kharghar,1500,3,13000000
Dombivali,777,2,6900000
Kharghar,1675,3,17500000
Kharghar,1100,2,10500000
Kharghar,1100,2,9000000
Kharghar,2620,4,24800000
Thane West,675,2,9535000
Thane West,513,1,7339000
Thane West,643,1,7800000
Thane West,959,2,16500000
Thane West,878,2,14500000
Thane West,541,1,11000000
Sion,652,1,10600000
Thane West,1024,2,20000000
Panvel,1000,2,5500000
Panvel,1205,2,13000000
Panvel,775,1,7016000
Virar,404,1,3000000
Virar,412,1,3100000
Virar,402,1,2950000
Virar,532,2,4600000
Virar,579,2,4700000
Virar,425,1,3200000
Virar,536,2,4650000
Virar,518,2,4500000
Virar,414,1,3150000
Virar,1077,2,4308000
Virar,1055,2,4220000
Virar,825,2,3300000
Virar,685,1,2740000
Virar,790,2,3160000
Virar,910,2,3640000
Virar,860,2,3440000
Virar,650,1,2600000
Virar,1270,3,5080000
Virar,1269,3,5076000
Virar,613,1,2452000
Mira Road East,725,1,5742000
Mira Road East,1055,2,8355000
Mira Road East,705,1,5583000
Kharghar,650,1,6500000
Mira Road East,451,1,6488000
Mira Road East,902,3,12900000
Mira Road East,687,2,9885000
Mira Road East,590,2,8497000
Mira Road East,615,2,8856000
Kharghar,1750,3,18100000
Mulund West,2200,4,47500000
Thane West,800,1,8500000
Kharghar,417,1,6475000
Kharghar,640,2,9767000
Thane West,1024,2,20000000
Panvel,1205,2,13000000
Panvel,775,1,7016000
Kharghar,1210,2,11000000
Kharghar,687,1,5800000
Thane West,1150,3,16000000
Thane West,1150,3,14500000
Thane West,1200,3,17800000
Thane West,1450,3,15200000
Thane West,1470,4,17200000
Bhiwandi,725,2,2972000
Bhiwandi,600,1,2240000
Bhiwandi,725,2,2972000
Bhiwandi,725,2,2972000
Taloja,756,1,3700000
Dombivali,720,2,4400000
Dombivali,615,1,3500000
Mira Road East,711,1,5600000
Mira Road East,837,1,6125000
Mira Road East,1188,2,9350000
Mira Road East,1521,3,12300000
Dahisar,591,2,9750000
Dahisar,424,1,6999000
Dahisar,474,1,7800000
Dahisar,422,1,6900000
Mira Road East,750,2,5350000
Mira Road East,670,1,4950000
Mira Road East,670,1,4700000
Mira Road East,550,1,4950000
Mira Road East,640,1,4650000
Mira Road East,900,2,6370000
Mira Road East,670,1,5300000
Mira Road East,990,2,7500000
Mira Road East,830,2,9500000
Mira Road East,1050,2,6200000
Kandivali West,564,2,12400000
Kandivali West,422,1,9284000
Kandivali West,422,1,9284000
Kandivali West,386,1,8492000
Kandivali West,386,1,8492000
Kandivali West,420,1,9240000
Kandivali West,420,1,9240000
Kandivali West,434,1,9548000
Kandivali West,434,1,9548000
Kandivali West,418,1,9196000
Kandivali West,418,1,9196000
Kandivali West,415,1,9130000
Kandivali West,415,1,9130000
Kandivali West,612,2,13400000
Kandivali West,710,2,15600000
Kandivali West,551,2,12100000
Kandivali West,551,2,12100000
Kandivali West,447,1,9834000
Kandivali West,447,1,9834000
Virar,445,1,3100000
Kandivali West,415,1,9130000
Kandivali West,415,1,9130000
Kandivali West,612,2,13400000
Kandivali West,710,2,15600000
Kandivali West,551,2,12100000
Kandivali West,551,2,12100000
Kandivali West,447,1,9834000
Kandivali West,447,1,9834000
Virar,445,1,3100000
Virar,445,1,3100000
Virar,577,2,5000000
Virar,577,2,5000000
Virar,542,2,4800000
Virar,542,2,4800000
Virar,473,1,3300000
Virar,473,1,3300000
Virar,566,2,4900000
Virar,566,2,4900000
Virar,627,2,5200000
Virar,627,2,5200000
Virar,623,2,5100000
Virar,623,2,5100000
Virar,881,3,6100000
Virar,881,3,6100000
Dahisar,600,1,5200000
Bhiwandi,700,2,2660000
Bhiwandi,575,1,2185000
Ulwe,700,1,5800000
Ulwe,410,1,2600000
Kharghar,1750,3,18100000
Mulund West,2200,4,47500000
Kharghar,650,1,6500000
Mira Road East,451,1,6488000
Mira Road East,902,3,12900000
Mira Road East,687,2,9885000
Mira Road East,590,2,8497000
Mira Road East,615,2,8856000
Kharghar,1080,2,10500000
Kharghar,1580,3,14000000
Dombivali,310,1,1950000
Kandivali West,434,1,9548000
Kandivali West,434,1,9548000
Kandivali West,418,1,9196000
Kandivali West,418,1,9196000
Kandivali West,415,1,9130000
Kandivali West,415,1,9130000
Kandivali West,612,2,13400000
Kandivali West,710,2,15600000
Kandivali West,551,2,12100000
Kandivali West,551,2,12100000
Kandivali West,447,1,9834000
Kandivali West,447,1,9834000
Virar,445,1,3100000
Virar,445,1,3100000
Virar,577,2,5000000
Virar,577,2,5000000
Virar,542,2,4800000
Virar,542,2,4800000
Virar,473,1,3300000
Virar,473,1,3300000
Virar,566,2,4900000
Virar,566,2,4900000
Virar,627,2,5200000
Virar,627,2,5200000
Virar,623,2,5100000
Virar,623,2,5100000
Virar,881,3,6100000
Virar,881,3,6100000
Bhiwandi,570,1,2337000
Thane West,887,2,17500000
Thane West,361,1,7800000
Thane West,1224,3,19800000
Thane West,551,2,11200000
Dahisar,600,1,7500000
Bhiwandi,560,1,2240000
Bhiwandi,565,1,2148000
Kasheli,425,1,1700000
Bhiwandi,575,1,2180000
Mulund East,600,1,9000000
Mira Road East,539,2,8300000
Karanjade,970,2,7500000
Naigaon East,370,1,1850000
Thane West,2000,3,35000000
Thane West,2000,3,34000000
Naigaon East,590,1,3250000
Bhiwandi,746,2,2834000
Bhiwandi,500,1,1800000
Thane West,2000,3,33000000
Naigaon East,850,2,5000000
Bhiwandi,600,1,2160000
Bhiwandi,700,2,2659000
Bhiwandi,545,1,2071000
Bhiwandi,575,1,2185000
Bhiwandi,555,1,2109000
Thane West,1150,3,16000000
Thane West,1150,3,14500000
Thane West,1200,3,17800000
Thane West,1450,3,15200000
Thane West,1470,4,17200000
Bhiwandi,725,2,2972000
Thane West,420,1,4000000
Bhiwandi,746,2,2920000
Thane West,1300,3,17500000
Bhiwandi,700,2,2600000
Mira Road East,450,2,8999000
Mira Road East,462,2,9300000
Mira Road East,453,2,9099000
Mira Road East,325,1,5900000
Mira Road East,670,1,6500000
Naigaon East,630,1,3400000
Naigaon East,653,1,3350000
Bhiwandi,600,1,2450000
Mira Road East,984,2,8856000
Mira Road East,769,1,6921000
Mira Road East,974,2,8766000
Mira Road East,1137,2,10200000
Mira Road East,1013,2,9117000
Mira Road East,539,2,8300000
Mira Road East,538,2,14800000
Mira Road East,426,1,6200000
Kasheli,485,1,1891000
Naigaon East,535,1,3200000
Naigaon East,780,2,5100000
Naigaon East,653,1,3050000
Naigaon East,640,1,3100000
Vasai east,630,1,2500000
Naigaon East,1000,3,6400000
Naigaon East,950,2,4500000
Naigaon East,760,2,4600000
Naigaon East,540,1,2500000
Bhiwandi,565,1,2148000
Kasheli,425,1,1700000
Bhiwandi,575,1,2180000
Mulund East,600,1,9000000
Mira Road East,750,2,5350000
Mira Road East,670,1,4950000
Mira Road East,670,1,4700000
Mira Road East,550,1,4950000
Mira Road East,640,1,4650000
Mira Road East,900,2,6370000
Taloja,756,1,3700000
Chembur,1850,4,46500000
Naigaon East,630,1,3500000
Bhiwandi,595,1,2242000
Bhiwandi,700,2,2659000
Bhiwandi,545,1,2071000
Bhiwandi,600,1,2160000
Bhiwandi,575,1,2185000
Bhiwandi,555,1,2109000
Bhiwandi,555,1,2108000
Bhiwandi,535,1,2100000
Bhiwandi,615,1,2337000
Virar,650,1,3500000
Bhiwandi,630,1,2583000
Bhiwandi,615,1,2337000
Dadar East,1611,3,62000000
Bhiwandi,725,2,2972000
Virar,920,2,4500000
Thane West,1470,3,21000000
Bhiwandi,725,2,2972000
Mira Road East,750,1,6300000
Mira Road East,710,1,6200000
Mira Road East,1080,2,8600000
Mira Road East,1080,2,7700000
Mira Road East,790,1,5700000
Mira Road East,750,1,5300000
Naigaon East,697,1,3520000
Naigaon East,682,1,3444000
Bhiwandi,700,2,2645000
Mira Road East,700,1,4900000
Mira Road East,1060,2,6900000
Mira Road East,720,1,4200000
Mira Road East,1060,2,6600000
Mira Road East,720,1,4300000
Mira Road East,730,1,5900000
Mira Road East,730,1,5800000
Mira Road East,755,1,6300000
Mira Road East,1100,2,9300000
Mira Road East,750,1,6800000
Mira Road East,750,1,6500000
Bhiwandi,500,1,1900000
Dadar East,670,1,24000000
Dadar East,2345,4,74000000
Thane West,650,1,5100000
Bhiwandi,615,1,2337000
Dadar East,1611,3,62000000
Bhiwandi,725,2,2972000
Bhiwandi,550,1,2035000
Thane West,950,2,10900000
Borivali West,1050,2,20000000
Vasai,580,1,2500000
Bhiwandi,495,1,1881000
Dahisar,600,1,5200000
Bhiwandi,700,2,2660000
Bhiwandi,560,1,2240000
Mira Road East,920,2,10000000
Bhiwandi,555,1,2108000
Bhiwandi,555,1,2108000
Thane West,600,1,5000000
Thane West,550,1,5000000
Mira Road East,750,1,6300000
Mira Road East,725,1,5535000
Mira Road East,1050,2,7600000
Mira Road East,750,2,5350000
Mira Road East,670,1,4950000
Mira Road East,670,1,4700000
Bhiwandi,495,1,1881000
Taloja,654,2,5700000
Taloja,473,1,4000000
Taloja,654,2,5700000
Taloja,430,1,3800000
Taloja,473,1,4000000
Taloja,430,1,3800000
Taloja,716,2,6050000
Taloja,716,2,6050000
Mulund East,875,2,15000000
Ghatkopar West,320,1,6200000
Virar,875,2,4500000
Bhiwandi,485,1,1843000
Bhiwandi,500,1,1900000
Bhayandar West,770,1,7000000
Mira Road East,1060,2,7800000
Mira Road East,730,1,6200000
Bhayandar East,740,1,6900000
Mira Road East,1300,2,8500000
Mira Road East,1000,2,7800000
Mira Road East,800,1,7200000
Mira Road East,1200,2,9900000
Mira Road East,1020,2,7700000
Mira Road East,730,1,5900000
Bhayandar East,1080,2,8500000
Bhayandar East,740,1,6800000
Mira Road East,1060,2,7900000
Mira Road East,1050,2,8000000
Mira Road East,1080,2,8500000
Mira Road East,770,1,6500000
Mira Road East,750,2,6800000
Mira Road East,1080,2,8900000
Mira Road East,800,1,7800000
Mira Road East,1100,3,12000000
Bhiwandi,445,1,1824000
Bhiwandi,445,1,1824000
Bhiwandi,445,1,1824000
Kharghar,1830,3,23000000
Kalyan East,550,1,1300000
Dombivali,310,1,1950000
Dombivali,625,1,3400000
Dombivali,620,1,3350000
Dombivali,850,2,5050000
Dombivali,850,2,4800000
Dombivali,650,1,3800000
Dombivali,580,1,3500000
Kandivali West,930,2,17500000
Ville Parle East,845,2,19000000
Kandivali West,1235,3,21000000
Kandivali West,1040,2,15000000
Malabar Hill,975,2,43000000
Dombivali,1237,3,9900000
Mulund West,2200,4,47500000
Dombivali,720,2,4400000
Bhiwandi,530,1,2173000
Bhiwandi,580,1,2378000
Bhiwandi,580,1,2378000
Bhiwandi,530,1,2173000
Bhiwandi,580,1,2378000
Bhiwandi,580,1,2378000
Dahisar,591,2,9750000
Dahisar,424,1,6999000
Dahisar,474,1,7800000
Dahisar,422,1,6900000
Mira Road East,750,2,5350000
Mira Road East,670,1,4950000
Mira Road East,670,1,4700000
Mira Road East,550,1,4950000
Mira Road East,640,1,4650000
Mira Road East,900,2,6370000
Mira Road East,670,1,5300000
Mira Road East,990,2,7500000
Mira Road East,830,2,9500000
Mira Road East,1050,2,6200000
Mira Road East,324,1,6200000
Mira Road East,392,1,6999000
Mira Road East,355,1,6699000
Mira Road East,323,1,6099000
Andheri West,900,2,22000000
Kasheli,560,1,2240000
Bhiwandi,550,1,2035000
Thane West,950,2,10900000
Borivali West,1050,2,20000000
Vasai,580,1,2500000
Panvel,1373,3,19600000
Panvel,1205,3,17400000
Panvel,1215,3,17500000
Panvel,1920,4,28000000
Panvel,895,2,13200000
Panvel,878,2,13000000
Panvel,1911,4,27900000
Panvel,1190,3,17100000
Panvel,931,2,13700000
Panvel,1303,3,18800000
Thane West,1895,3,28000000
Thane West,999,2,9200000
Thane West,670,1,7800000
Thane West,1670,3,22500000
Thane West,938,3,23400000
Thane West,1886,5,18900000
Thane West,4663,5,46700000
Thane West,1396,4,36400000
Thane West,1093,3,27300000
Thane West,1998,4,52200000
Badlapur East,575,1,2600000
Dombivali,643,1,4500000
Badlapur East,845,2,3700000
Dombivali,783,2,5800000
Vasai,444,1,3650000
Vasai,468,1,3831000
Nerul,645,1,6000000
Naigaon East,450,2,4250000
Naigaon East,285,1,3100000
Virar,650,1,2999000
Kalyan East,550,1,1999000
Panvel,1205,2,7850000
Panvel,1205,2,7850000
Panvel,775,1,5200000
Panvel,775,1,5200000
Naigaon East,653,1,3300000
Kalyan West,900,2,5500000
Taloja,513,2,4200000
Taloja,346,1,2899000
Mira Road East,670,1,6500000
Thane West,670,1,7200000
Colaba,500,1,17000000
Thane West,550,1,4400000
Kasheli,600,1,2700000
Mira Road East,850,2,9200000
Mira Road East,560,2,5200000
Mira Road East,375,1,4400000
Mira Road East,460,1,5000000
Mira Road East,750,2,7000000
Naigaon East,671,1,3388000
Naigaon East,921,2,4650000
Naigaon East,918,2,4635000
Naigaon East,907,2,4580000
Thane West,750,2,11200000
Naigaon East,697,1,3519000
Naigaon East,850,2,5000000
Chembur,1850,4,46500000
Naigaon East,630,1,3500000
Bhiwandi,465,1,1768000
Mira Road East,990,2,8300000
Naigaon East,640,1,3500000
Bhiwandi,580,1,2899000
Naigaon East,640,1,3300000
Naigaon East,535,1,2550000
Kasheli,485,1,1891000
Naigaon East,535,1,3200000
Naigaon East,780,2,5100000
Naigaon East,653,1,3050000
Naigaon East,640,1,3100000
Naigaon East,760,2,4600000
Mira Road East,1080,2,9000000
Mira Road East,760,1,7500000
Mira Road East,1060,2,8900000
Mira Road East,750,1,6300000
Mira Road East,710,1,6200000
Mira Road East,1080,2,8600000
Mira Road East,1080,2,7700000
Mira Road East,790,1,5700000
Mira Road East,750,1,5300000
Mira Road East,700,1,4900000
Mira Road East,1060,2,6900000
Mira Road East,720,1,4200000
Mira Road East,1060,2,6600000
Mira Road East,720,1,4300000
Mira Road East,730,1,5900000
Mira Road East,730,1,5800000
Mira Road East,755,1,6300000
Mira Road East,1100,2,9300000
Mira Road East,750,1,6800000
Mira Road East,750,1,6500000
Panvel,878,2,13000000
Panvel,1911,4,27900000
Panvel,1190,3,17100000
Panvel,931,2,13700000
Panvel,1303,3,18800000
Panvel,913,2,13400000
Thane West,1498,4,41100000
Thane West,1140,3,31800000
Thane West,2200,4,44000000
Thane West,825,2,24000000
Thane West,696,2,20000000
Thane West,931,3,25000000
Thane West,650,1,6500000
Thane West,2100,3,36800000
Thane West,1895,3,35000000
Thane West,890,2,12800000
Thane West,630,1,8600000
Naigaon East,900,1,5000000
Naigaon East,650,1,3500000
Naigaon East,640,1,3400000
Panvel,1299,2,11300000
Panvel,1350,2,11700000
Panvel,1082,2,9413000
Bhiwandi,500,1,1900000
Bhiwandi,405,1,1539000
Kasheli,585,1,2400000
Badlapur West,695,1,2800000
Bhiwandi,575,1,2185000
Badlapur East,620,1,2200000
Kalyan West,620,1,4100000
Kalyan West,800,2,5500000
Kalyan West,630,1,4150000
Kalyan West,755,1,5500000
Kalyan West,755,1,5200000
Kalyan West,755,1,5100000
Thane West,420,1,4000000
Dombivali,1650,3,9500000
Thane West,1100,2,12000000
Vasai,800,2,4500000
Kharghar,1250,2,14000000
Thane West,1000,2,13500000
Thane West,900,2,11000000
Thane West,1450,3,17500000
Dombivali,1100,3,8200000
Badlapur West,760,2,3000000
Badlapur West,506,1,2300000
Thane West,1450,3,18000000
Bhiwandi,575,1,2200000
Panvel,680,1,7000000
Parel,550,1,13500000
Thane West,1100,3,15000000
Thane West,1100,2,12500000
Ulwe,615,1,3400000
Dombivali,1600,3,8500000
Dombivali,1100,2,7500000
Naigaon East,640,1,3050000
Bhiwandi,600,1,2280000
Bhiwandi,421,1,1598000
Kharghar,575,2,8700000
Kharghar,929,3,14000000
Thane West,800,2,12500000
Thane West,950,2,13000000
Badlapur East,575,1,2600000
Dombivali,643,1,4500000
Naigaon East,450,2,4250000
Naigaon East,285,1,3100000
Panvel,627,2,4655000
Panvel,665,2,4937000
Thane West,1260,3,19500000
Thane West,730,2,9100000
Thane West,710,2,12500000
Thane West,750,2,10500000
Thane West,700,2,10000000
Thane West,890,2,11500000
Thane West,850,2,11500000
Thane West,850,2,10500000
Thane West,950,2,13700000
Thane West,630,1,8000000
Thane West,620,1,7500000
Thane West,630,1,7000000
Taloja,1052,2,5600000
Taloja,510,1,2975000
Kalyan East,550,1,1999000
Thane West,1100,3,15000000
Koper Khairane,900,2,11000000
Koper Khairane,650,1,8000000
Parel,550,1,13500000
Thane West,1100,3,15000000
Thane West,1100,2,12500000
Thane West,1450,3,18000000
Bhiwandi,575,1,2200000
Bhiwandi,832,2,3161000
Panvel,680,1,7000000
Naigaon East,580,1,3299000
Naigaon East,610,1,3800000
Naigaon East,850,2,5500000
Naigaon East,610,1,3600000
Kalyan West,950,2,6450000
Santacruz East,600,1,12500000
Dombivali,890,2,4650000
Shil Phata,945,2,8000000
Thane West,650,1,7000000
Thane West,650,1,6500000
Thane West,1050,2,16500000
Thane West,1050,2,9000000
Dombivali,600,1,3000000
Vasai,444,1,3650000
Vasai,468,1,3831000
Nerul,645,1,6000000
Dombivali,625,1,3275000
Mulund West,937,3,20000000
Thane West,938,3,23400000
Thane West,1886,5,18900000
Thane West,4663,5,46700000
Thane West,1396,4,36400000
Thane West,1093,3,27300000
