bhk_name,bhk_url,bhk_price,bhk_area,bhk_location,bhk_location_url
2,https://www.makaan.com/mumbai/ajmera-group-yogi-dham-in-kalyan-west-20084166/2bhk-2t-935-sqft-apartment,68 L,935,Kalyan West,https://www.makaan.com/mumbai-property/kalyan-west-flats-for-sale-50031
1,https://www.makaan.com/mumbai/squarefeet-group-metropolis-rivera-in-thane-west-20084164/1bhk-2t-490-sqft-apartment,41.41 L,490,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093648/2bhk-577-sqft-apartment,72.5 L,577,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
1,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093647/1bhk-424-sqft-apartment,52.11 L,424,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
2,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093646/2bhk-595-sqft-apartment,74.43 L,595,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
2,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093645/2bhk-602-sqft-apartment,75.31 L,602,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
3,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093644/3bhk-700-sqft-apartment,92.2 L,700,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
2,https://www.makaan.com/mumbai/soham-construction-harmony-in-kharghar-20093332/2bhk-2t-1000-sqft-apartment,70 L,1000,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
1,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093965/1bhk-658-sqft-apartment,26.32 L,658,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093964/2bhk-1077-sqft-apartment,43.08 L,1077,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093963/2bhk-1055-sqft-apartment,42.2 L,1055,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093962/2bhk-2t-825-sqft-apartment,33 L,825,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
1,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093961/1bhk-1t-685-sqft-apartment,27.4 L,685,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093960/2bhk-790-sqft-apartment,31.6 L,790,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093959/2bhk-910-sqft-apartment,36.4 L,910,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093958/2bhk-860-sqft-apartment,34.4 L,860,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
1,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093957/1bhk-650-sqft-apartment,26 L,650,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
3,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093956/3bhk-1270-sqft-apartment,50.8 L,1270,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
3,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093955/3bhk-1269-sqft-apartment,50.76 L,1269,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
1,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093954/1bhk-613-sqft-apartment,24.52 L,613,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
1,https://www.makaan.com/mumbai/today-global-mangalam-in-panvel-20093404/1bhk-1t-600-sqft-apartment,35 L,600,Panvel,https://www.makaan.com/mumbai-property/panvel-flats-for-sale-50006
1,https://www.makaan.com/mumbai/rsm-group-athena-in-ulwe-20102282/1bhk-1t-700-sqft-apartment,58 L,700,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
1,https://www.makaan.com/mumbai/krishna-infra-group-krishna-elite-in-ulwe-20102052/1rk-1t-410-sqft-apartment,26 L,410,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129440/1bhk-420-sqft-apartment,92.4 L,420,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129439/1bhk-420-sqft-apartment,92.4 L,420,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129438/1bhk-434-sqft-apartment,95.48 L,434,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129437/1bhk-434-sqft-apartment,95.48 L,434,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129436/1bhk-418-sqft-apartment,91.96 L,418,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129435/1bhk-418-sqft-apartment,91.96 L,418,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129434/1bhk-415-sqft-apartment,91.3 L,415,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129433/1bhk-415-sqft-apartment,91.3 L,415,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
2,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129432/2bhk-612-sqft-apartment,1.34 Cr,612,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
2,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129429/2bhk-710-sqft-apartment,1.56 Cr,710,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
2,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129427/2bhk-551-sqft-apartment,1.21 Cr,551,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
2,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129426/2bhk-551-sqft-apartment,1.21 Cr,551,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129425/1bhk-447-sqft-apartment,98.34 L,447,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129424/1bhk-447-sqft-apartment,98.34 L,447,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/blue-baron-groups-zeal-regency-in-virar-20129056/1bhk-445-sqft-apartment,31 L,445,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
1,https://www.makaan.com/mumbai/blue-baron-groups-zeal-regency-in-virar-20129055/1bhk-445-sqft-apartment,31 L,445,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/blue-baron-groups-zeal-regency-in-virar-20129054/2bhk-577-sqft-apartment,50 L,577,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/blue-baron-groups-zeal-regency-in-virar-20129053/2bhk-577-sqft-apartment,50 L,577,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/blue-baron-groups-zeal-regency-in-virar-20129052/2bhk-542-sqft-apartment,48 L,542,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/blue-baron-groups-zeal-regency-in-virar-20129051/2bhk-542-sqft-apartment,48 L,542,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
3,https://www.makaan.com/mumbai/haware-engineers-and-builders-tiara-in-kharghar-20102437/3bhk-3t-1500-sqft-apartment,1.75 Cr,1500,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
1,https://www.makaan.com/mumbai/juhi-developers-niharika-absolute-in-kharghar-20082830/1bhk-417-sqft-apartment,64.75 L,417,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/juhi-developers-niharika-absolute-in-kharghar-20082829/2bhk-640-sqft-apartment,97.67 L,640,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/kabra-group-nalanda-in-borivali-west-20086829/2bhk-2t-590-sqft-apartment,1.35 Cr,590,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
2,https://www.makaan.com/mumbai/kabra-group-nalanda-in-borivali-west-20086806/2bhk-2t-625-sqft-apartment,1.55 Cr,625,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
1,https://www.makaan.com/mumbai/vastu-darshan-developers-durga-smruti-chsl-in-borivali-west-20086745/1bhk-2t-480-sqft-apartment,1.14 Cr,480,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
2,https://www.makaan.com/mumbai/reputed-builder-kalyan-complex-in-andheri-west-20088095/2bhk-2t-855-sqft-apartment,2.3 Cr,855,Andheri West,https://www.makaan.com/mumbai-property/andheri-west-flats-for-sale-50023
1,https://www.makaan.com/mumbai/today-global-mangalam-in-panvel-20093404/1bhk-1t-600-sqft-apartment,35 L,600,Panvel,https://www.makaan.com/mumbai-property/panvel-flats-for-sale-50006
3,https://www.makaan.com/mumbai/ajmera-group-pristine-in-borivali-west-20086666/3bhk-1450-sqft-apartment,3.25 Cr,1450,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
2,https://www.makaan.com/mumbai/regency-group-anantam-phase-iii-in-dombivali-20086385/2bhk-2t-1095-sqft-apartment,79 L,1095,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
2,https://www.makaan.com/mumbai/regency-group-anantam-phase-iii-in-dombivali-20086341/2bhk-2t-1095-sqft-apartment,77 L,1095,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
4,https://www.makaan.com/mumbai/mayfair-housing-legends-in-malad-west-20084711/4bhk-4t-1800-sqft-apartment,4.4 Cr,1800,Malad West,https://www.makaan.com/mumbai-property/malad-west-flats-for-sale-50028
1,https://www.makaan.com/mumbai/aditya-group-hari-niwas-in-taloje-20102743/1bhk-1t-650-sqft-apartment,32 L,650,Taloje,https://www.makaan.com/mumbai-property/taloje-flats-for-sale-103894-lcudn
2,https://www.makaan.com/mumbai/raunak-group-unnathi-woods-phase-viii-in-thane-west-20103416/2bhk-2t-700-sqft-apartment,66 L,700,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/skd-realty-pinnacolo-and-pinnacolo-nx-in-mira-road-east-20103390/2bhk-2t-1040-sqft-apartment,1.12 Cr,1040,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/builder-project-in-mulund-west-20106710/1bhk-2t-750-sqft-apartment,1 Cr,750,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
2,https://www.makaan.com/mumbai/builder-project-in-mulund-east-20105950/2bhk-2t-900-sqft-apartment,1.4 Cr,900,Mulund East,https://www.makaan.com/mumbai-property/mulund-east-flats-for-sale-51739
2,https://www.makaan.com/mumbai/siddhivanayak-developers-residency-in-kharghar-20078386/2bhk-2t-1250-sqft-apartment,1.25 Cr,1250,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/ashar-group-arize-tower-in-thane-west-20070687/2bhk-2t-895-sqft-apartment,1.08 Cr,895,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
3,https://www.makaan.com/mumbai/shapoorji-pallonji-real-estate-skyraa-in-thane-west-20070274/3bhk-3t-1846-sqft-apartment,2.88 Cr,1846,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/jp-infra-north-in-mira-road-east-20100381/1bhk-693-sqft-apartment,66.99 L,693,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-in-mira-road-east-20100380/1bhk-384-sqft-apartment,1.08 Cr,384,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
3,https://www.makaan.com/mumbai/jp-infra-north-in-mira-road-east-20100379/3bhk-645-sqft-apartment,1.15 Cr,645,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-in-mira-road-east-20100378/1bhk-349-sqft-apartment,56 L,349,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/jp-infra-north-in-mira-road-east-20100377/2bhk-981-sqft-apartment,87.99 L,981,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/jp-infra-north-in-mira-road-east-20100375/2bhk-583-sqft-apartment,82.99 L,583,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-in-mira-road-east-20100374/1bhk-365-sqft-apartment,57.99 L,365,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
3,https://www.makaan.com/mumbai/rna-ng-builders-rna-n-g-silver-spring-in-mira-road-east-20100351/3bhk-3t-1350-sqft-apartment,1.1 Cr,1350,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/shree-ambica-developers-heritage-in-kharghar-20099007/2bhk-2t-1175-sqft-apartment,1.3 Cr,1175,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/reputed-builder-blacksmith-iris-in-kharghar-20098988/2bhk-2t-1020-sqft-apartment,75 L,1020,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
3,https://www.makaan.com/mumbai/marvels-group-builders-and-developers-shree-tower-in-kharghar-20098964/3bhk-3t-1400-sqft-apartment,1 Cr,1400,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/mahaavir-buildcon-llp-heritage-in-kharghar-20095082/2bhk-2t-1078-sqft-apartment,1 Cr,1078,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
1,https://www.makaan.com/mumbai/reputed-builder-swapnapurti-in-kharghar-20094875/1bhk-1t-600-sqft-apartment,35 L,600,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/labh-neo-status-vihar-in-kharghar-20099779/2bhk-2t-1110-sqft-apartment,1.05 Cr,1110,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/raj-homes-127-raj-homes-a-wing-in-mira-road-east-20101647/2bhk-653-sqft-apartment,88.77 L,653,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/raj-homes-127-raj-homes-a-wing-in-mira-road-east-20101646/2bhk-668-sqft-apartment,90.76 L,668,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/raj-homes-127-raj-homes-a-wing-in-mira-road-east-20101645/1bhk-449-sqft-apartment,61.04 L,449,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/builder-project-in-mulund-west-20106710/1bhk-2t-750-sqft-apartment,1 Cr,750,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
2,https://www.makaan.com/mumbai/builder-project-in-mulund-east-20105950/2bhk-2t-900-sqft-apartment,1.4 Cr,900,Mulund East,https://www.makaan.com/mumbai-property/mulund-east-flats-for-sale-51739
1,https://www.makaan.com/mumbai/amar-realty-builders-and-developers-elegance-in-dombivali-20108812/1bhk-640-sqft-apartment,41.6 L,640,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
2,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093958/2bhk-860-sqft-apartment,34.4 L,860,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
1,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093957/1bhk-650-sqft-apartment,26 L,650,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
3,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093956/3bhk-1270-sqft-apartment,50.8 L,1270,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
3,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093955/3bhk-1269-sqft-apartment,50.76 L,1269,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
1,https://www.makaan.com/mumbai/vinay-unique-group-imperia-in-virar-20093954/1bhk-613-sqft-apartment,24.52 L,613,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
3,https://www.makaan.com/mumbai/sai-manomay-apartments-in-kharghar-20104387/3bhk-3t-1500-sqft-apartment,1.3 Cr,1500,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/mahaavir-buildcon-llp-pride-in-dombivali-20104355/2bhk-2t-777-sqft-apartment,69 L,777,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
2,https://www.makaan.com/mumbai/lodha-group-primero-in-mahalaxmi-20102053/2bhk-2t-1287-sqft-apartment,4.6 Cr,1287,Mahalaxmi,https://www.makaan.com/mumbai-property/mahalaxmi-flats-for-sale-50047
1,https://www.makaan.com/mumbai/purva-enterprises-om-dhara-in-dombivali-east-20103962/1bhk-1t-533-sqft-apartment,40 L,533,Dombivali East,https://www.makaan.com/mumbai-property/dombivali-east-flats-for-sale-51731
3,https://www.makaan.com/mumbai/gurukrupa-group-mumbai-marina-enclave-wings-op-phase-iii-in-malad-west-20112954/3bhk-838-sqft-apartment,1.76 Cr,839,Malad West,https://www.makaan.com/mumbai-property/malad-west-flats-for-sale-50028
3,https://www.makaan.com/mumbai/gurukrupa-group-mumbai-marina-enclave-wings-op-phase-iii-in-malad-west-20112953/3bhk-838-sqft-apartment,1.76 Cr,839,Malad West,https://www.makaan.com/mumbai-property/malad-west-flats-for-sale-50028
3,https://www.makaan.com/mumbai/gurukrupa-group-mumbai-marina-enclave-wings-op-phase-iii-in-malad-west-20112951/3bhk-839-sqft-apartment,1.77 Cr,840,Malad West,https://www.makaan.com/mumbai-property/malad-west-flats-for-sale-50028
3,https://www.makaan.com/mumbai/gurukrupa-group-mumbai-marina-enclave-wings-op-phase-iii-in-malad-west-20112950/3bhk-839-sqft-apartment,1.77 Cr,840,Malad West,https://www.makaan.com/mumbai-property/malad-west-flats-for-sale-50028
2,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129430/2bhk-710-sqft-apartment,1.56 Cr,710,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
2,https://www.makaan.com/mumbai/dimples-group-westwood-in-kandivali-west-20129431/2bhk-612-sqft-apartment,1.34 Cr,612,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
1,https://www.makaan.com/mumbai/builder-project-in-bhiwandi-20125118/1bhk-1t-530-sqft-apartment,21.73 L,530,Bhiwandi,https://www.makaan.com/mumbai-property/bhiwandi-flats-for-sale-51250
1,https://www.makaan.com/mumbai/builder-project-in-bhiwandi-20126583/1bhk-1t-570-sqft-apartment,23.37 L,570,Bhiwandi,https://www.makaan.com/mumbai-property/bhiwandi-flats-for-sale-51250
2,https://www.makaan.com/mumbai/asian-buildcon-dream-heights-in-kharghar-20127618/2bhk-2t-1250-sqft-apartment,1.5 Cr,1250,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
1,https://www.makaan.com/mumbai/builder-project-in-thane-west-20125983/1bhk-1t-560-sqft-apartment,22.96 L,560,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/builder-project-in-bhiwandi-20125936/1bhk-1t-560-sqft-apartment,22.96 L,560,Bhiwandi,https://www.makaan.com/mumbai-property/bhiwandi-flats-for-sale-51250
1,https://www.makaan.com/mumbai/ava-lifespaces-guru-dwarka-in-dahisar-20121474/1bhk-424-sqft-apartment,69.99 L,424,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
1,https://www.makaan.com/mumbai/ava-lifespaces-guru-dwarka-in-dahisar-20121472/1bhk-474-sqft-apartment,78 L,474,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
1,https://www.makaan.com/mumbai/ava-lifespaces-guru-dwarka-in-dahisar-20121470/1bhk-422-sqft-apartment,69 L,422,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
2,https://www.makaan.com/mumbai/reputed-builder-kalyan-complex-in-andheri-west-20088095/2bhk-2t-855-sqft-apartment,2.3 Cr,855,Andheri West,https://www.makaan.com/mumbai-property/andheri-west-flats-for-sale-50023
2,https://www.makaan.com/mumbai/sunraj-construction-supreme-in-dombivali-20086463/2bhk-2t-1095-sqft-apartment,69.5 L,1095,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
1,https://www.makaan.com/mumbai/sunraj-construction-supreme-in-dombivali-20086452/1bhk-2t-755-sqft-apartment,48 L,755,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
1,https://www.makaan.com/mumbai/sunraj-construction-supreme-in-dombivali-20086423/1bhk-2t-740-sqft-apartment,46 L,740,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
2,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093648/2bhk-577-sqft-apartment,72.5 L,577,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
1,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093647/1bhk-424-sqft-apartment,52.11 L,424,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
2,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093646/2bhk-595-sqft-apartment,74.43 L,595,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
2,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093645/2bhk-602-sqft-apartment,75.31 L,602,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
3,https://www.makaan.com/mumbai/mahaavir-superstructures-mahaghar-in-taloja-20093644/3bhk-700-sqft-apartment,92.2 L,700,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
2,https://www.makaan.com/mumbai/soham-construction-harmony-in-kharghar-20093332/2bhk-2t-1000-sqft-apartment,70 L,1000,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
3,https://www.makaan.com/mumbai/paradise-group-sai-crystals-in-kharghar-20105103/3bhk-3t-1600-sqft-apartment,1.5 Cr,1600,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
3,https://www.makaan.com/mumbai/sai-manomay-apartments-in-kharghar-20104387/3bhk-3t-1500-sqft-apartment,1.3 Cr,1500,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/mahaavir-buildcon-llp-pride-in-dombivali-20104355/2bhk-2t-777-sqft-apartment,69 L,777,Dombivali,https://www.makaan.com/mumbai-property/dombivali-flats-for-sale-50030
3,https://www.makaan.com/mumbai/krishh-developers-celestia-in-kharghar-20104774/3bhk-3t-1675-sqft-apartment,1.75 Cr,1675,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/arihant-superstructures-abhilasha-in-kharghar-20104632/2bhk-2t-1100-sqft-apartment,1.05 Cr,1100,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/proviso-builders-hill-park-in-kharghar-20105039/2bhk-2t-1100-sqft-apartment,90 L,1100,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
4,https://www.makaan.com/mumbai/siddharth-builders-geetanjali-sujay-in-kharghar-20104772/4bhk-4t-2620-sqft-apartment,2.48 Cr,2620,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/padmagriha-heights-shraddha-peninsula-in-thane-west-20070840/2bhk-2t-675-sqft-apartment,95.35 L,675,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/padmagriha-heights-shraddha-peninsula-in-thane-west-20070759/1bhk-1t-513-sqft-apartment,73.39 L,513,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/ashar-group-arize-tower-in-thane-west-20070606/1bhk-1t-643-sqft-apartment,78 L,643,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/shapoorji-pallonji-real-estate-northern-lights-in-thane-west-20070081/2bhk-2t-959-sqft-apartment,1.65 Cr,959,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/rustomjee-constructions-azziano-wing-i-in-thane-west-20069743/2bhk-2t-878-sqft-apartment,1.45 Cr,878,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/sheth-corp-zuri-in-thane-west-20071998/1bhk-2t-541-sqft-apartment,1.1 Cr,541,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/reputed-builder-mauli-in-sion-20078836/1bhk-2t-652-sqft-apartment,1.06 Cr,652,Sion,https://www.makaan.com/mumbai-property/sion-flats-for-sale-51177
2,https://www.makaan.com/mumbai/sheth-corp-vasant-lawns-in-thane-west-20071899/2bhk-2t-1024-sqft-apartment,2 Cr,1024,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
