location,area,bhk,price
HBR Layout,2400,3,22800000
judicial layout,2400,3,32500000
Virupakshapura,1500,3,12800000
Devinagar,1200,3,15000000
Virupakshapura,1200,3,11000000
judicial layout,2400,3,31500000
Basavanagudi,10395,3,176700000
Attibele,1500,3,2625000
Kodihalli,1800,3,25000000
New Thippasandra,1800,3,24900000
Anchepalya Tumkur Road,1200,3,3333000
Ramanashree California Gardens Layout,1880,3,10300000
Ramanashree California Gardens Layout,1976,3,10800000
Electronic City Phase 2,1377,3,4268000
Electronic City Phase 2,1377,3,4268000
Electronic City Phase 2,918,2,2845000
Electronic City Phase 2,918,2,2845000
Electronic City Phase 2,1089,2,3375000
Electronic City Phase 2,1089,2,3375000
Electronic City Phase 2,1395,3,4324000
Electronic City Phase 2,1395,3,4324000
Anjanapura,1050,2,4900000
Electronic City Phase 1,1294,3,4677000
Electronic City Phase 1,1304,3,4712000
Electronic City Phase 1,1367,3,4933000
Doddakammanahalli,1010,2,4392000
Tejaswini Nagar,1080,2,4860000
Tejaswini Nagar,1200,2,5040000
Subramanyapura,1135,2,6241000
Subramanyapura,1575,3,8660000
Uttarahalli,1840,4,10100000
Uttarahalli,1840,4,10100000
Koramangala,2455,4,33200000
Battarahalli,5100,5,40500000
Jalahalli,1210,2,6471000
Jalahalli,2010,3,10600000
Jalahalli,1455,3,7919000
Jalahalli,1460,2,7745000
Nagarbhavi,2500,3,14800000
Nagarbhavi,2700,4,14000000
Nagarbhavi,5000,5,33400000
Nagarbhavi,2500,3,13600000
Nagarbhavi,2500,3,14400000
Kannur on Thanisandra Main Road,1302,2,8400000
Begur,1895,3,22500000
Begur,1893,3,22500000
Koramangala,2244,3,25700000
Cholur Palya,1500,3,10200000
Rajajinagar,3500,3,21000000
Ramamurthy Nagar,1430,3,8300000
Horamavu,989,2,3900000
Ramamurthy Nagar,1185,2,7700000
Sir M V Nagar,1430,3,8000000
Horamavu,989,2,3900000
Horamavu,989,2,3900000
Horamavu,982,2,3900000
Ramamurthy Nagar,1230,2,4200000
Chansandra,1190,2,4150000
Krishnarajapura,1095,2,4500000
Krishnarajapura,1564,3,6250000
Horamavu,1230,2,4200000
Kalkere,1185,2,4050000
Krishnarajapura,1165,2,4700000
Sir M V Nagar,1200,2,4500000
Krishnarajapura,1095,2,4850000
Krishnarajapura,1075,2,4600000
Krishnarajapura,1535,3,6050000
Horamavu,1230,2,4150000
Krishnarajapura,1054,2,4600000
Horamavu,1185,2,4100000
Horamavu,1211,2,5050000
Devanahalli,1600,2,6500000
Sir M V Nagar,1200,2,5500000
Horamavu,1750,3,8000000
Ramamurthy Nagar,1100,2,4400000
Hennur,2200,3,8400000
Hennur,12000,10,55000000
Hennur,1150,2,5000000
HSR Layout,2175,3,25900000
Chandapura,1230,2,4900000
Dasarahalli on Tumkur Road,638,2,7900000
Dasarahalli on Tumkur Road,1494,4,12300000
Dasarahalli on Tumkur Road,740,2,7200000
Dasarahalli on Tumkur Road,1486,4,12000000
Dasarahalli on Tumkur Road,1128,3,10900000
Dasarahalli on Tumkur Road,776,2,8100000
Dasarahalli on Tumkur Road,1013,3,10300000
Dasarahalli on Tumkur Road,1541,3,10600000
Dasarahalli on Tumkur Road,1086,2,7628000
Dasarahalli on Tumkur Road,1095,2,7688000
Dasarahalli on Tumkur Road,1156,2,8090000
Dasarahalli on Tumkur Road,1102,2,7734000
Dasarahalli on Tumkur Road,1131,2,7925000
J. P. Nagar,1510,3,19800000
byatarayanapura,1200,3,19600000
byatarayanapura,1200,3,20400000
Nagarbhavi,2500,3,17000000
Virupakshapura,2800,4,24000000
byatarayanapura,2800,5,40500000
Bagaluru Near Yelahanka,1272,2,8691000
Bagaluru Near Yelahanka,1206,2,8240000
Bagaluru Near Yelahanka,1314,2,8978000
Bagaluru Near Yelahanka,1689,3,11500000
Bagaluru Near Yelahanka,1490,3,10100000
Bagaluru Near Yelahanka,1859,3,12700000
Bagaluru Near Yelahanka,1725,3,11700000
Bagaluru Near Yelahanka,1462,3,10000000
Bagaluru Near Yelahanka,1200,2,8199000
Bagaluru Near Yelahanka,1763,3,12000000
Bagaluru Near Yelahanka,1598,3,10900000
Begur,1888,3,22600000
Anekal City,1250,3,4257000
Devanahalli,1200,3,6500000
Kodigehalli,1760,3,16500000
Kodigehalli,1245,2,10800000
Jakkur,2850,3,32500000
Rajajinagar,4632,5,79000000
Kogilu,1800,3,13000000
Jakkur,3485,3,45000000
Jakkur,2850,3,35000000
Rajajinagar,4632,5,80000000
Vidyaranyapura,9400,10,52000000
Kodigehalli,1665,3,15600000
Nagarbhavi,2500,3,13500000
Nagarbhavi,2500,3,14600000
RR Nagar,1100,2,5880000
byatarayanapura,6500,6,75000000
Koramangala,2443,4,33200000
Begur,1882,3,22600000
Begur,1882,3,22600000
Marsur,1200,3,4306000
Marsur,1950,3,6500000
Marsur,2251,3,7425000
Kodigehalli,1200,3,9600000
Marsur,1964,3,6484000
Marsur,1525,3,5100000
Virupakshapura,1200,3,10500000
Virupakshapura,3000,3,28500000
Virupakshapura,1200,3,10300000
Virupakshapura,1200,3,11600000
Kodigehalli,1250,2,8000000
Vasanth Nagar,1700,3,18000000
Indira Nagar,1965,3,22300000
Jogupalya,2800,6,45000000
Sir M V Nagar,3500,7,16500000
Margondanahalli,1400,4,10500000
Seegehalli Magadi Road,900,2,6950000
Krishnarajapura,1200,3,8400000
Krishnarajapura,1200,2,8600000
Krishnarajapura,2100,5,9800000
NRI Layout,1000,2,9000000
Krishnarajapura,1200,2,8400000
Krishnarajapura,1200,3,8200000
Karudabande Hosahalli,900,3,1169000
Karudabande Hosahalli,1500,3,1948000
Karudabande Hosahalli,1200,3,1558000
Ramanashree California Gardens Layout,4000,4,40000000
Chikkabettahalli,7600,5,50000000
Ramanashree California Gardens Layout,13000,10,65000000
Virupakshapura,4600,9,27500000
Jakkur,4500,4,28000000
Jakkur,1300,2,8500000
Anagalapura Near Hennur Main Road,3544,3,35400000
Anagalapura Near Hennur Main Road,2400,3,22800000
Anagalapura Near Hennur Main Road,4300,4,43000000
Kasavanahalli,2100,3,13700000
Kasavanahalli,2100,3,13700000
HSR Layout,2110,3,25800000
HSR Layout,2150,3,26000000
HSR Layout,2150,3,26000000
Koramangala,2250,3,26400000
J. P. Nagar,1500,3,19500000
J. P. Nagar,1500,3,19600000
Koramangala,1962,3,24000000
Koramangala,2791,3,27600000
Koramangala,1961,3,24100000
Koramangala,2791,3,27600000
Jakkur,2799,4,27700000
Jakkur,2489,3,24700000
Jakkur,2015,3,20200000
Kammmanhalli,1803,3,18000000
Kammmanhalli,1340,2,13500000
Kammmanhalli,1492,2,15000000
Kammmanhalli,1293,2,13100000
Kammmanhalli,1477,2,14900000
Kammmanhalli,1997,3,19900000
Kogilu,1900,3,12000000
Kogilu,1837,3,11600000
Kogilu,1450,2,9179000
Kogilu,1650,3,10400000
Kogilu,1950,3,12300000
Kogilu,1620,3,10200000
Kogilu,1822,3,11500000
Kogilu,1559,3,9870000
Kogilu,1820,3,11500000
Kogilu,1550,3,9813000
Kogilu,1480,2,9369000
Kogilu,1720,3,10800000
Kogilu,1790,3,11300000
Kogilu,1400,2,8863000
Kogilu,1930,3,12200000
Kogilu,1600,3,10100000
Kammmanhalli,1803,3,18000000
Kammmanhalli,1340,2,13500000
Kammmanhalli,1492,2,15000000
Kammmanhalli,1293,2,13100000
Kammmanhalli,1477,2,14900000
Kammmanhalli,1997,3,19900000
Jakkur,2799,4,27700000
Jakkur,2489,3,24700000
Jakkur,2015,3,20200000
Sahakar Nagar,1935,3,18300000
Sahakar Nagar,2765,4,26700000
Sahakar Nagar,2500,4,24000000
Sahakar Nagar,1655,3,16500000
Electronic City Phase 1,965,2,4400000
Hosa Road,1371,3,6717000
Hosa Road,1345,3,6590000
Hosa Road,1371,3,6717000
Hosa Road,1075,2,5267000
Hosa Road,1345,3,6590000
Hosa Road,1115,2,5463000
Hosa Road,1075,2,5267000
Hosa Road,1390,3,6811000
Hosa Road,1115,2,5463000
Hosa Road,1160,2,5684000
Hosa Road,1390,3,6811000
Hosa Road,1095,2,5365000
Hosa Road,1160,2,5684000
Hosa Road,1095,2,5365000
Hosa Road,1135,2,5561000
Hosa Road,1135,2,5561000
Hosa Road,1400,3,6860000
Hosa Road,1400,3,6860000
Vidyaranyapura,1469,3,9035000
Vidyaranyapura,1524,3,9344000
Vidyaranyapura,1626,3,9915000
Vidyaranyapura,1133,2,7152000
Vidyaranyapura,1366,3,7893000
Thanisandra,1574,3,8184000
Thanisandra,1361,2,7077000
Thanisandra,1081,2,7042000
Thanisandra,1159,2,7501000
Thanisandra,1069,2,7083000
Hebbal,3067,4,34100000
Hebbal,2620,3,31000000
Hebbal,3165,4,36000000
Hebbal,5260,4,55500000
Hebbal,4865,4,53000000
Hebbal,3880,4,44000000
Hebbal,2526,3,30000000
Hebbal,3210,4,36500000
Hebbal,3800,4,42100000
Hebbal,3335,4,36900000
Varthur,1210,2,9400000
Thanisandra,1069,2,7083000
Hebbal,3067,4,34100000
Hebbal,2620,3,31000000
Hebbal,3165,4,36000000
Hebbal,5260,4,55500000
Hebbal,4865,4,53000000
Hebbal,3880,4,44000000
Hebbal,2526,3,30000000
Hebbal,3210,4,36500000
Hebbal,3800,4,42100000
Hebbal,3335,4,36900000
Horamavu,1890,3,14800000
Sadashiva Nagar,4250,4,95000000
Uttarahalli,2300,3,23500000
Uttarahalli,2200,3,22500000
Sadashiva Nagar,4250,4,87500000
Kogilu,1400,2,9500000
Kogilu,1900,3,13500000
Rajajinagar,2565,3,42000000
Rajajinagar,4632,5,79900000
Kogilu,1400,2,9500000
Vidyaranyapura,2500,4,22500000
Frazer Town,2790,3,37500000
Kodigehalli,1665,3,15400000
Kodigehalli,1420,3,12500000
Kodigehalli,1665,3,15500000
Kodigehalli,1245,2,11000000
Kodigehalli,1665,3,15500000
Vidyaranyapura,1200,2,6800000
RMV,2770,3,29000000
RMV,2231,3,25000000
RMV,2599,3,28600000
RMV,1993,3,22000000
RMV,2882,4,32200000
Thanisandra,1680,3,11000000
Thanisandra,1320,2,9500000
Thanisandra,1276,2,9000000
Rajajinagar,4632,4,80000000
Rajajinagar,2900,4,46000000
Narayanapura on Hennur Main Road,1586,3,12000000
RMV,2599,4,31500000
RR Nagar,1200,3,6480000
RR Nagar,2400,3,14500000
Krishnarajapura,997,2,5483000
Krishnarajapura,1034,2,5687000
Krishnarajapura,967,2,5318000
Krishnarajapura,853,2,4691000
Krishnarajapura,853,2,4691000
Krishnarajapura,853,2,4691000
Krishnarajapura,1350,3,7425000
Uttarahalli,1445,3,7947000
Uttarahalli,1215,2,6682000
Uttarahalli,1590,3,8745000
Uttarahalli,1345,3,7397000
J. P. Nagar,1100,2,7500000
Arakere,5000,8,27500000
Vidyaranyapura,1300,2,10000000
Vidyaranyapura,2500,3,17500000
Vidyaranyapura,5000,6,19000000
Anjanapura,1473,3,6481000
Anjanapura,1404,3,6177000
Anjanapura,1377,3,6058000
Anjanapura,1355,3,5962000
Rajajinagar,1160,3,16700000
Rajajinagar,1369,3,18000000
Rajajinagar,860,2,12300000
Indira Nagar,2500,4,30000000
Ulsoor,1200,4,25000000
Ulsoor,1200,4,12500000
Kodigehalli,665,1,5800000
Sanjaynagar,3141,4,43000000
Kodigehalli,695,1,5800000
Sanjaynagar,3141,4,42000000
Sanjaynagar,2095,3,25000000
Sanjaynagar,1959,3,23000000
Kodigehalli,1430,3,10900000
Kodigehalli,1430,3,11100000
Kodigehalli,1245,2,11000000
Kodigehalli,655,1,5600000
Kodigehalli,1245,2,10800000
Kodigehalli,1245,2,10500000
Kodigehalli,1248,2,10900000
Sanjaynagar,715,2,6000000
Kodigehalli,1810,3,15500000
Kodigehalli,1740,3,16500000
Kodigehalli,1430,3,14000000
Kodigehalli,1420,3,13000000
Kodigehalli,655,1,6500000
Kodigehalli,1245,2,11500000
Koramangala,2794,3,30400000
Koramangala,2792,3,30500000
Begur,1882,3,22600000
Begur,3200,7,20000000
Yelahanka,1500,3,9000000
J. P. Nagar,1500,3,19400000
Uttarahalli,2235,3,24000000
HSR Layout,2155,3,26000000
Electronic City Phase 1,1060,2,3710000
Electronic City Phase 1,1480,3,5180000
Electronic City Phase 1,1100,3,4900000
Electronic City Phase 1,1070,2,3745000
Electronic City Phase 1,1210,3,4235000
Electronic City Phase 1,1190,2,4165000
Electronic City Phase 1,1220,2,4270000
Electronic City Phase 1,1060,2,3710000
Doddanekundi,1320,2,6500000
Vidyaranyapura,2400,4,22500000
Electronic City Phase 1,1200,2,4200000
Electronic City Phase 1,1480,3,5180000
Electronic City Phase 1,1400,3,4900000
Electronic City Phase 1,1070,2,3745000
Electronic City Phase 1,1210,3,4235000
Electronic City Phase 1,1190,2,4165000
Electronic City Phase 1,1220,2,4270000
Koramangala,2449,3,30200000
Koramangala,1820,3,25000000
HSR Layout,2110,3,25800000
Sampigehalli,2400,3,21600000
Murugeshpalya,1360,2,7300000
Begur,1885,3,22500000
Frazer Town,2300,3,18500000
Virupakshapura,4000,9,30000000
byatarayanapura,2000,5,43000000
byatarayanapura,3000,4,35000000
Virupakshapura,2500,4,22000000
Virupakshapura,2400,5,25000000
Virupakshapura,2800,4,22500000
byatarayanapura,3000,4,25000000
byatarayanapura,3500,6,30500000
byatarayanapura,1500,3,24700000
judicial layout,2400,3,34800000
byatarayanapura,2400,3,39600000
byatarayanapura,2800,3,46200000
Kodigehalli,1200,3,16200000
Thanisandra,2427,4,14500000
Thanisandra,1448,2,12800000
Thanisandra,2004,3,17200000
Thanisandra,1675,3,14400000
Thanisandra,2010,3,17200000
Thanisandra,1281,2,11300000
Thanisandra,2010,3,17200000
Thanisandra,1281,2,11300000
Thanisandra,1684,3,14400000
Thanisandra,1907,3,16400000
Thanisandra,2181,3,18700000
Thanisandra,1325,2,11700000
Thanisandra,1685,3,14400000
Thanisandra,2426,4,22400000
Thanisandra,2022,3,17300000
Thanisandra,1674,3,14300000
Thanisandra,2327,4,21500000
Thanisandra,2325,4,21400000
Thanisandra,2005,3,17200000
Thanisandra,1909,3,16400000
Thanisandra,1947,3,16700000
Thanisandra,2008,3,17200000
Thanisandra,2006,3,17200000
Thanisandra,2005,3,17200000
Thanisandra,2003,3,17200000
Thanisandra,1279,2,11300000
Thanisandra,1322,2,11700000
Thanisandra,2182,3,18700000
Thanisandra,1948,3,16700000
Murugeshpalya,1256,2,7200000
Bagaluru Near Yelahanka,1272,2,8691000
Bagaluru Near Yelahanka,1206,2,8240000
Bagaluru Near Yelahanka,1314,2,8978000
Bagaluru Near Yelahanka,1689,3,11500000
Bagaluru Near Yelahanka,1490,3,10100000
Bagaluru Near Yelahanka,1859,3,12700000
Bagaluru Near Yelahanka,1725,3,11700000
Bagaluru Near Yelahanka,1462,3,10000000
Bagaluru Near Yelahanka,1200,2,8199000
Bagaluru Near Yelahanka,1763,3,12000000
Bagaluru Near Yelahanka,1598,3,10900000
Jakkur,1110,2,5161000
Jakkur,1705,3,7928000
Jakkur,1645,3,7649000
Jakkur,1775,3,8253000
Jakkur,1185,2,5510000
Jakkur,1115,2,5184000
Jakkur,1160,2,5394000
Jakkur,1105,2,5138000
Jakkur,1100,2,5115000
Jakkur,1165,2,5417000
Jakkur,1735,3,8067000
Jakkur,1675,3,7788000
Jakkur,1810,3,8416000
Jakkur,1155,2,5370000
Jakkur,1065,2,4952000
Jakkur,1060,2,4929000
Jakkur,1645,3,7600000
Jakkur,1235,2,5742000
Thanisandra,1645,3,7649000
Yelahanka,1060,2,4900000
Sampigehalli,1060,2,4900000
Thanisandra,1060,2,4900000
Thanisandra,1235,2,5600000
Agrahara Layout,1645,3,7400000
Amruthahalli,1060,2,4900000
Kogilu,1060,2,4900000
hebbal kempapura,1645,2,7600000
byatarayanapura,1610,3,8900000
Jakkur,1475,3,6800000
Kodigehalli,1610,3,8900000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
judicial layout,1200,3,15000000
judicial layout,1200,3,15800000
judicial layout,1200,3,15600000
RMV,2882,4,34900000
RMV,2837,4,34400000
RMV,2233,3,27200000
RMV,2231,3,27100000
RMV,1993,3,24300000
Yelahanka,4025,4,70000000
Rajajinagar,2001,3,24700000
Hebbal,2526,3,30000000
Banashankari,2400,3,52800000
Jakkur,3125,3,40000000
Jakkur,4235,4,53000000
Hebbal,3544,3,49000000
Banashankari,1750,3,22000000
Banaswadi,2727,3,37100000
Banashankari,4000,4,50000000
Banashankari,3500,4,44000000
Banashankari,3024,4,27300000
Banaswadi,2477,3,33700000
Banaswadi,2481,3,32900000
Rajajinagar,2678,3,46100000
Jakkur,4480,3,48200000
Jayanagar,5000,4,94500000
Thanisandra,2695,4,19000000
Banaswadi,2490,3,33100000
Banaswadi,2519,3,33400000
Banaswadi,2713,3,36700000
Basavanagudi,2353,3,29500000
Thanisandra,1875,3,13500000
Indira Nagar,1200,3,52500000
Bommasandra,1000,2,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Aradeshanahalli,1200,3,3000000
Kalyan Nagar,600,3,7800000
Gottigere,1060,2,6000000
Hebbal,3265,4,36500000
Jakkur,2400,3,21600000
Jakkur,2400,3,26000000
judicial layout,4000,3,56000000
judicial layout,4000,3,62000000
judicial layout,2400,3,30500000
Kodigehalli,4000,3,35000000
judicial layout,9600,3,165000000
Uttarahalli,1210,3,6655000
Varthur,680,1,5807000
Padmanabha Nagar,1498,3,15000000
Bannerghatta,3335,3,35900000
Hulimavu,1399,2,10900000
Hulimavu,3170,4,33200000
Bommasandra,1125,2,3500000
Koramangala,2792,3,27600000
J. P. Nagar,1500,3,19500000
Devanahalli,2500,3,13600000
Devanahalli,2800,3,15200000
Devanahalli,3200,3,18000000
Devanahalli,1500,3,8301000
Devanahalli,2400,3,13100000
Devanahalli,1200,3,6699000
Electronic City Phase 1,965,2,4500000
Bagaluru Near Yelahanka,7310,5,185000000
Bagaluru Near Yelahanka,7160,5,183400000
Bagaluru Near Yelahanka,4105,4,85000000
Bagaluru Near Yelahanka,3935,4,82000000
Bagaluru Near Yelahanka,5900,5,129200000
Anagalapura Near Hennur Main Road,2305,3,19800000
Anagalapura Near Hennur Main Road,2890,4,24400000
Anagalapura Near Hennur Main Road,2408,3,20600000
Anagalapura Near Hennur Main Road,1431,2,11700000
Virupakshapura,2800,5,23500000
Bommasandra,950,2,2900000
Bommasandra,1225,3,3600000
Devannahalli,2400,3,9600000
Varthur,2400,3,15400000
Devanahalli,1200,3,5300000
Devanahalli,1500,3,6600000
Devanahalli,2400,3,10500000
Shettigere,1200,3,6000000
Shettigere,1500,3,7500000
Kumbalgodu,902,2,4800000
Kumbalgodu,540,1,3000000
Vidyaranyapura,2000,3,24500000
Vidyaranyapura,1500,3,17000000
Vidyaranyapura,2400,3,26500000
Electronic City Phase II,1500,3,4200000
Electronic City Phase II,1200,3,3360000
Marsur,2025,3,6683000
Hebbal,4400,4,64000000
Hebbal,4200,3,61100000
Hebbal,9700,5,198600000
Hebbal,3670,3,53400000
Hebbal,9900,5,202700000
Hebbal,8300,5,170000000
Hebbal,7700,4,157700000
Hebbal,3897,3,56700000
Hebbal,3500,3,51000000
Hebbal,4600,4,66900000
Hebbal,8331,5,170600000
Hebbal,8902,5,182300000
Hebbal,5112,5,74300000
Bagaluru Near Yelahanka,795,2,5000000
Bagaluru Near Yelahanka,799,2,6600000
Thanisandra,1244,2,8397000
Thanisandra,1178,2,7914000
Thanisandra,1334,2,8963000
Bommasandra,980,2,3100000
Annapurneshwari Nagar,1700,3,13000000
Rajajinagar,2001,3,27500000
Marsur,1305,3,4306000
Marsur,2250,3,7424000
Marsur,2025,3,6682000
Marsur,1965,3,6484000
Marsur,1920,3,6335000
Devanahalli,1200,3,4500000
Hebbal,3880,4,44000000
Thanisandra,1150,2,6325000
Varthur,1065,2,6200000
Jakkur,1244,2,6265000
Thanisandra,1276,2,6340000
Thanisandra,1275,2,6330000
Jakkur,1274,2,6320000
Jakkur,1265,3,6400000
Thanisandra,1284,2,6450000
Amruthahalli,1300,2,6500000
Jakkur,1300,2,6350000
Hebbal,1284,2,6450000
Thanisandra,1391,3,7000000
Thanisandra,1270,2,6210000
Jakkur,1240,2,6280000
Hebbal,1284,2,6450000
Kodigehalli,1000,2,5300000
Sadashiva Nagar,4250,4,87500000
Mallathahalli,9600,3,65700000
RR Nagar,1250,3,5900000
RR Nagar,1150,2,5900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
RR Nagar,1250,3,5900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
RR Nagar,1250,3,5900000
byatarayanapura,1500,3,24000000
J. P. Nagar,2176,2,25000000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Jakkur,1482,3,13400000
Jakkur,1119,3,10600000
Dasarahalli on Tumkur Road,3300,4,41400000
Jakkur,1119,3,10700000
Dasarahalli on Tumkur Road,2400,3,32500000
Yelahanka,1782,3,16000000
Jakkur,1482,3,13500000
Jakkur,2488,4,23500000
Dasarahalli on Tumkur Road,3300,4,41500000
Yelahanka,1716,3,15100000
Dasarahalli on Tumkur Road,3300,4,41600000
Yelahanka,1556,3,13100000
Yelahanka,2688,3,24000000
Yeshwantpur,1876,3,18000000
Yeshwantpur,2610,4,28700000
Jakkur,1200,2,6300000
Yeshwantpur,2610,4,28700000
Rajajinagar,860,2,11900000
Jakkur,1400,3,8300000
Rajajinagar,1753,4,26400000
Rajajinagar,1369,3,18100000
Rajajinagar,1369,3,18000000
Rajajinagar,1753,4,26300000
Devanahalli,9900,8,140000000
Electronics City,1500,3,3150000
Electronics City,1200,3,2520000
Electronics City,900,3,1890000
Electronics City,800,3,1680000
Electronics City,600,3,1260000
J. P. Nagar,1500,3,19700000
Yelahanka New Town,967,2,4350000
Yelahanka New Town,967,2,4350000
Yelahanka New Town,1134,2,5100000
Yelahanka New Town,967,2,4350000
Yelahanka New Town,967,2,4350000
Yelahanka New Town,967,2,4350000
Avalahalli Off Sarjapur Road,1440,3,8570000
Avalahalli Off Sarjapur Road,1440,3,8570000
Avalahalli Off Sarjapur Road,1240,2,7470000
Avalahalli Off Sarjapur Road,1240,2,7470000
Avalahalli Off Sarjapur Road,1539,3,9114000
Avalahalli Off Sarjapur Road,1539,3,9114000
Avalahalli Off Sarjapur Road,1538,3,9109000
Avalahalli Off Sarjapur Road,1538,3,9109000
Avalahalli Off Sarjapur Road,1145,2,6947000
Avalahalli Off Sarjapur Road,1462,3,8691000
Avalahalli Off Sarjapur Road,1462,3,8691000
Srinivaspura,1055,2,4900000
Srinivaspura,1055,2,4900000
Avalahalli Off Sarjapur Road,1145,2,6947000
Srinivaspura,1055,2,4900000
RR Nagar,1250,3,5900000
Avalahalli Off Sarjapur Road,1440,3,8570000
Avalahalli Off Sarjapur Road,1440,3,8570000
Avalahalli Off Sarjapur Road,1240,2,7470000
Avalahalli Off Sarjapur Road,1240,2,7470000
Avalahalli Off Sarjapur Road,1539,3,9114000
Avalahalli Off Sarjapur Road,1539,3,9114000
Avalahalli Off Sarjapur Road,1538,3,9109000
Avalahalli Off Sarjapur Road,1538,3,9109000
Avalahalli Off Sarjapur Road,1145,2,6947000
Avalahalli Off Sarjapur Road,1462,3,8691000
Avalahalli Off Sarjapur Road,1462,3,8691000
RR Nagar,1150,2,5500000
RR Nagar,1250,3,5900000
RR Nagar,1150,2,5500000
RR Nagar,1150,2,5500000
RR Nagar,1250,3,5900000
RR Nagar,1150,2,5500000
RR Nagar,1250,3,5900000
RR Nagar,1555,3,7900000
RR Nagar,1555,3,7900000
RR Nagar,1486,3,7300000
RR Nagar,1190,2,5700000
RR Nagar,1465,3,7300000
RR Nagar,1465,3,7400000
RR Nagar,1190,2,5700000
RR Nagar,1486,3,7400000
RR Nagar,1465,3,7400000
RR Nagar,1190,2,5700000
RR Nagar,1465,3,7300000
RR Nagar,1190,2,5700000
RR Nagar,1150,2,5500000
RR Nagar,1250,3,5900000
RR Nagar,1150,2,5500000
RR Nagar,1150,2,5500000
RR Nagar,1150,2,5500000
RR Nagar,1250,3,5900000
RR Nagar,1250,3,5900000
RR Nagar,1150,2,5500000
RR Nagar,1150,2,5500000
RR Nagar,1250,3,5900000
RR Nagar,1465,3,7400000
RR Nagar,1190,2,5700000
RR Nagar,1465,3,7300000
RR Nagar,1190,2,5700000
byatarayanapura,1200,2,21800000
Mallathahalli,6400,4,35100000
Rajajinagar,2289,3,33500000
RR Nagar,1190,2,7000000
RR Nagar,1190,2,5600000
RR Nagar,1498,3,7000000
RR Nagar,1190,2,5600000
RR Nagar,1486,3,7000000
RR Nagar,1190,2,5600000
RR Nagar,1465,3,7000000
RR Nagar,1486,3,7000000
RR Nagar,1486,3,7000000
RR Nagar,1465,3,7000000
RR Nagar,1190,2,5600000
RR Nagar,1486,3,7000000
RR Nagar,1465,3,7000000
RR Nagar,1190,2,5600000
RR Nagar,1486,3,7000000
RR Nagar,1190,2,7000000
RR Nagar,1190,2,5600000
RR Nagar,1465,3,7000000
RR Nagar,1190,2,5600000
RR Nagar,1465,3,7000000
RR Nagar,1190,2,5600000
RR Nagar,1486,3,7000000
RR Nagar,1486,3,7000000
RR Nagar,1465,3,7000000
RR Nagar,1190,2,5600000
RR Nagar,1486,3,7000000
RR Nagar,1498,3,7000000
RR Nagar,1486,3,7000000
byatarayanapura,2800,3,50400000
Ckikkakammana Halli,1010,2,4242000
Kalkere,1471,3,7581000
Kalkere,1272,2,6652000
Kalkere,1286,2,6717000
Kalkere,1221,2,6413000
Kalkere,1610,3,7348000
Kalkere,1267,2,6628000
Kalkere,1265,2,6619000
Jayanagar,3250,4,37500000
J. P. Nagar,5000,3,85000000
Jayanagar,2050,3,30000000
Jayanagar,2155,3,22600000
Basavanagudi,3200,3,50000000
JP Nagar Phase 6,2150,3,19000000
JP Nagar Phase 1,1340,2,14000000
Jayanagar,3956,4,130000000
Jayanagar,4000,4,52000000
Jayanagar,2400,3,56000000
Jayanagar,1940,3,20400000
Vasanth Nagar,3500,3,90000000
Yelahanka,2400,3,15600000
Yelahanka,1500,3,9900000
Yelahanka,1200,3,7900000
Devanahalli,1500,3,8300000
Sanjay Nagar,8000,3,136000000
Sanjay Nagar,8000,3,160000000
Devanahalli,2400,3,8800000
Devanahalli,2400,3,12000000
Devanahalli,1200,3,4500000
Devanahalli,2400,3,13200000
Devanahalli,1200,3,6600000
Nagarbhavi,1500,3,11000000
RR Nagar,1555,3,7600000
RR Nagar,1505,3,7300000
HSR Layout,2156,3,26000000
Kengeri,1224,2,7090000
Singasandra,1273,3,9800000
Dasarahalli on Tumkur Road,1085,2,8400000
Dasarahalli on Tumkur Road,1704,3,12500000
Konanakunte,1937,3,14900000
Konanakunte,1746,3,13500000
Konanakunte,1889,3,14600000
Konanakunte,1402,2,10800000
Kammmanhalli,1997,3,22000000
Kammmanhalli,1340,3,22000000
Kammmanhalli,1804,3,19000000
Kammmanhalli,1293,2,13000000
Kammmanhalli,1293,2,15000000
Kammmanhalli,1851,3,19500000
Kammmanhalli,1804,3,21000000
Kammmanhalli,1340,2,13500000
Kammmanhalli,1997,3,25000000
Kammmanhalli,1997,3,23000000
Kammmanhalli,1997,3,22500000
Kammmanhalli,1340,2,16000000
Kammmanhalli,1293,2,15500000
