location,area,bhk,price
Sector 6 Dwarka,1700,3,17000000
Sector 5 Dwarka,1950,4,17500000
Sector 5 Dwarka,1900,4,17200000
Sector 4 Dwarka,1700,3,16800000
Sector 5 Dwarka,1750,3,15500000
Sector 4 Dwarka,1800,3,17400000
Sector 11 Dwarka,1950,4,20000000
Sector 6 Dwarka,1750,3,17100000
Sector 5 Dwarka,1750,4,17800000
Sector 5 Dwarka,2050,4,25000000
Sector 5 Dwarka,1750,3,16900000
Sector 4 Dwarka,2050,4,22500000
Sector 3 Dwarka,1750,3,17800000
Dwarka Mor,1650,3,19500000
Sector 9 Dwarka,1950,3,22100000
Sector 7 Dwarka,1750,3,14500000
Sector 6 Dwarka,1750,3,16500000
Sector 6 Dwarka,1700,3,15900000
Sector 6 Dwarka,2050,4,20500000
Bindapur,540,2,3500000
Bindapur,540,2,3500000
Bindapur,720,3,5000000
Sector 7 Dwarka,1700,3,16200000
Sector 11 Dwarka,1500,3,15000000
Sector 11 Dwarka,1900,4,32500000
Dwarka Mor,900,3,4000000
Dwarka Mor,450,1,1500000
Dwarka Mor,1100,3,5500000
Dwarka Mor,750,2,3800000
Dwarka Mor,700,2,3200000
Dwarka Mor,600,2,3000000
Sector 7 Dwarka,1700,3,17200000
Sector 6 Dwarka,1950,4,22500000
Sector 6 Dwarka,1750,3,21000000
Sector 10 Dwarka,900,2,12900000
Sector 10 Dwarka,1600,3,25000000
Sector 2 Dwarka,1700,3,20000000
Sector 6 Dwarka,1700,3,14500000
Sector 9 Dwarka,1750,3,21500000
Sector 7 Dwarka,1700,3,19000000
Sector 5 Dwarka,1700,3,19800000
Sector 4 Dwarka,1700,3,21000000
Sector 9 Dwarka,2000,4,21500000
Saket,2700,4,40000000
Sector 5 Dwarka,1700,3,15500000
Sector 6 Dwarka,1800,3,24000000
Sector 12 Dwarka,1000,2,8800000
Sector 22 Dwarka,1600,3,13500000
Jasola,1600,3,22500000
Sector 19 Dwarka,1800,3,19200000
Jasola,1200,2,14000000
Kalkaji,3000,4,55000000
Burari,1100,3,5000000
Burari,600,2,2700000
Burari,600,2,2721000
Burari,650,2,2700000
Jasola,1300,3,14500000
Sector-18 Dwarka,1300,3,16000000
Sector 10 Dwarka,1650,3,15800000
Sector 12 Dwarka,1600,3,16000000
Sector 13 Dwarka,1600,3,16500000
Janakpuri,720,3,4900000
Janakpuri,585,2,3400000
Janakpuri,720,3,4800000
Sector 7 Dwarka,1650,3,19000000
Sector 7 Dwarka,1650,3,16000000
Sector 10 Dwarka,1600,3,17500000
Sector 11 Dwarka,2000,4,23000000
Sector 2 Dwarka,2300,5,35000000
Sector 9 Dwarka,2000,4,27000000
Sector 4 Dwarka,1700,3,15000000
Sector 3 Dwarka,1700,3,15800000
Sector 2 Dwarka,1850,3,15000000
Sector 7 Dwarka,2050,4,22500000
Sector 13 Dwarka,2000,4,20800000
Sector 13 Dwarka,1650,3,16500000
Sector 12 Dwarka,2000,4,25800000
Sector 11 Dwarka,1000,2,17500000
Sector 6 Dwarka,1750,3,18200000
Sector 6 Dwarka,2050,4,22500000
Sector 5 Dwarka,1850,4,18000000
Sector 5 Dwarka,2000,4,17800000
Sector 4 Dwarka,2000,4,25000000
Sector 19 Dwarka,2050,4,37500000
Sector 10 Dwarka,1500,3,22500000
Sector 4 Dwarka,1500,3,17800000
Sector 4 Dwarka,1700,3,18000000
Sector 4 Dwarka,1800,3,22500000
Sector 4 Dwarka,1700,3,14000000
Sector-18 Dwarka,1700,3,28000000
Sector 4 Rohini,1700,3,18000000
New Friends Colony,4500,4,75000000
Delhi,4500,4,90000000
Sector 3 Dwarka,1800,3,15000000
Bindapur,540,2,3200000
Janakpuri,450,1,2000000
Janakpuri,450,1,2000000
Burari,1400,4,6951000
Burari,1000,3,4800000
Dwarka Mor,750,3,4500000
Dwarka Mor,500,2,2900000
Dwarka Mor,600,3,3000000
Sector 3 Dwarka,1700,3,17400000
Sector-18 Dwarka,2500,4,26000000
Sector 10 Dwarka,2200,4,20900000
Sector 10 Dwarka,1500,3,15800000
Sector 9 Dwarka,1500,3,16200000
Sector 10 Dwarka,2201,3,19800000
Sector 19 Dwarka,1700,3,19500000
Sector 19 Dwarka,1700,3,19500000
Sector 5 Dwarka,1700,3,15900000
Sector 5 Dwarka,1800,3,23500000
Sector 4 Dwarka,1950,4,20000000
Sector 4 Dwarka,1750,3,15000000
Sector 10 Dwarka,3500,3,43000000
Sector-18 Dwarka,1300,2,14500000
Sector-18 Dwarka,3500,4,39000000
Janakpuri,720,3,5200000
Janakpuri,720,3,5400000
Janakpuri,720,3,5300000
Janakpuri,522,2,3100000
Janakpuri,540,2,3500000
Janakpuri,720,2,3200000
Janakpuri,720,3,5400000
Janakpuri,585,2,3200000
Okhla,1200,2,35000000
Karampura,1700,2,34000000
Okhla,2300,3,65000000
Karampura,3000,4,75000000
Karampura,2300,3,55000000
Chittaranjan Park,2000,3,20000000
Sector 10 Dwarka,1700,3,23800000
Sector 2 Dwarka,1700,3,15500000
Burari,550,2,2251000
Sector 12 Dwarka,1750,3,16500000
Sector 12 Dwarka,1650,3,16000000
Sector 11 Dwarka,1750,3,15800000
Sector 12 Dwarka,1750,3,14000000
Sector 11 Dwarka,1700,3,17000000
Sector 11 Dwarka,1850,3,19000000
Sector 10 Dwarka,2000,4,22000000
Sector 10 Dwarka,1950,3,21000000
Sector 10 Dwarka,1850,3,19900000
Sector 2 Dwarka,2600,5,36000000
Sector 11 Dwarka,1700,3,20000000
Sector 2 Dwarka,1750,3,17200000
South Extension 2,2800,4,75000000
Burari,600,2,2400000
Burari,1200,3,6251000
Uttam Nagar,540,2,3200000
Janakpuri,540,2,3400000
Janakpuri,585,2,3300000
Sector 5 Dwarka,1800,4,25000000
Sector 4 Dwarka,1500,4,17200000
Sector 19 Dwarka,1650,3,16500000
Rohini sector 24,1950,4,24000000
Sector 12 Dwarka,1600,3,14500000
Sector 9 Dwarka,1700,3,15800000
Sector 23 Dwarka,1700,3,20000000
Sector 12 Dwarka,1700,3,17000000
Sector 4 Dwarka,1700,3,14700000
Sector 4 Dwarka,1700,3,14200000
Sector 4 Dwarka,1650,3,16500000
Sector 3 Dwarka,1700,3,16300000
Sector 3 Dwarka,1750,3,16200000
Sector 3 Dwarka,1700,3,17800000
Sector 19 Dwarka,2400,4,23500000
Sector 2 Dwarka,1600,3,24000000
Sector 3 Dwarka,1000,2,14000000
Sector 22 Dwarka,1550,3,17000000
Sector 22 Dwarka,1750,3,23600000
Sector 4 Dwarka,1650,3,16800000
Sector 9 Dwarka,1900,4,27000000
Sector 4 Dwarka,1000,2,14800000
Sector 4 Dwarka,1750,3,20500000
Sector 11 Dwarka,1950,4,20500000
Sector 11 Dwarka,1950,4,21000000
Sector 11 Dwarka,1750,3,19000000
Sector 10 Dwarka,1550,3,17500000
Sector 9 Dwarka,1950,3,36000000
Sector 7 Dwarka,1950,4,21500000
Sector 9 Dwarka,1650,3,14000000
Mundka,1550,3,16000000
Sector 23 Dwarka,1550,3,14500000
Sector 22 Dwarka,1650,3,20000000
Sector 22 Dwarka,1550,3,17500000
Sector 4 Dwarka,1900,4,25000000
Sector 3 Dwarka,1650,3,15500000
Sector 2 Dwarka,1200,2,14800000
Sector 19 Dwarka,1400,3,16500000
Sector 12 Dwarka,1400,3,15000000
Sector 19 Dwarka,1950,4,21000000
Sector 19 Dwarka,1850,4,24000000
Sector 22 Dwarka,1850,4,21000000
Sector-18 Dwarka,1950,4,25100000
Sector 13 Dwarka,1650,3,16300000
Sector 12 Dwarka,1950,4,22500000
Sector 7 Dwarka,1650,3,16800000
Sector 6 Dwarka,1550,3,15500000
Sector 6 Dwarka,1650,3,16500000
Sector 6 Dwarka,1950,4,21000000
Sector 6 Dwarka,1750,3,16200000
Sector 6 Dwarka,1950,3,22000000
Sector 6 Dwarka,1550,3,17000000
Sector 5 Dwarka,1950,4,29800000
Jasola,1450,3,19000000
Burari,1200,3,5751000
Paschim Vihar,800,2,13500000
Vasant Vihar,3115,4,53200000
Dwarka Mor,800,2,3800000
Janakpuri,720,3,5200000
Janakpuri,540,2,3200000
Janakpuri,720,3,5500000
Sector 22 Dwarka,3500,3,33000000
Janakpuri,720,3,5000000
Janakpuri,720,3,5000000
Sector 4 Dwarka,1600,3,13500000
Sector 4 Dwarka,1900,4,20700000
Burari,1100,3,5200000
Sector 12 Dwarka,1700,3,18000000
Gautam Nagar,2200,3,32500000
Bindapur,450,1,2000000
Bindapur,560,2,3000000
Bindapur,540,2,3000000
Matiala,900,3,6300000
Uttam Nagar,850,3,6000000
Uttam Nagar,540,2,3300000
Paschim Vihar,1200,3,15000000
Sector 19 Dwarka,1700,3,13500000
Janakpuri,540,2,3500000
Janakpuri,540,2,3500000
Janakpuri,720,3,5300000
Jasola,1450,3,18500000
Sector 6 Dwarka,1200,2,8200000
Janakpuri,585,2,3400000
Sector 19 Dwarka,4200,5,39000000
Sector 4 Dwarka,1700,3,16500000
Janakpuri,540,2,5000000
Janakpuri,720,3,5000000
Sector 23 Dwarka,1600,3,18500000
Sector 22 Dwarka,1600,3,16400000
Janakpuri,720,3,4700000
Janakpuri,720,3,5200000
Sector 1 Dwarka,1305,4,9200000
Sector 11 Dwarka,2100,4,24500000
Sector 10 Dwarka,1200,2,12600000
Sector 6 Dwarka,1800,3,15800000
Sector 6 Dwarka,1800,3,18000000
Sector 2 Dwarka,1600,3,17500000
Sector 23 Dwarka,2400,3,21500000
Sector 10 Dwarka,1600,3,15500000
Janakpuri,495,2,3100000
Sector 6 Dwarka,1600,3,14000000
Sector 11 Dwarka,2000,3,16200000
Sector 9 Dwarka,1500,3,16500000
Sector 10 Dwarka,1900,3,16800000
Sector 6 Dwarka,1600,3,14000000
Sector 5 Dwarka,2200,3,21500000
Sector 10 Dwarka,1300,3,13000000
Sector 10 Dwarka,1500,3,13600000
Sector 10 Dwarka,1600,3,14500000
Sector 10 Dwarka,1100,2,12500000
Sector 6 Dwarka,1500,3,15000000
Sector 6 Dwarka,1300,3,14200000
Sector 10 Dwarka,1200,2,11800000
Sector 10 Dwarka,1995,4,16500000
Sector 10 Dwarka,1800,3,15600000
Sector 10 Dwarka,2100,3,16500000
Sector 10 Dwarka,2200,3,19800000
Sector 10 Dwarka,2215,3,19800000
Sector 6 Dwarka,1400,2,12100000
Sector 5 Dwarka,2200,4,22500000
Sector 6 Dwarka,1600,3,13800000
Sector 10 Dwarka,2215,3,19800000
Sector 6 Dwarka,1400,2,12100000
Sector 5 Dwarka,2200,4,22500000
Bindapur,600,2,2650000
Sector 4 Dwarka,1550,3,15000000
Sector 9 Dwarka,1600,3,13500000
Sector 12 Dwarka,1000,2,9200000
Sector 19 Dwarka,1800,4,19500000
Sector 19 Dwarka,2300,4,26500000
Sector 3 Dwarka,2100,3,15800000
Sector 12 Dwarka,2400,4,28500000
Sector 7 Dwarka,1278,3,9000000
Bindapur,585,2,3500000
Janakpuri,720,3,4700000
Connaught Place,3800,4,155000000
Sector 23 Dwarka,1710,3,15900000
Sector 14 Dwarka,548,1,5700000
Sector 14 Dwarka,548,1,5600000
Sector 14 Dwarka,550,1,3800000
Sector 7 Dwarka,1700,3,18000000
Sector 7 Dwarka,1700,3,18500000
Sector 10 Dwarka,1750,3,15600000
Sector 10 Dwarka,1800,3,21000000
Sector 9 Dwarka,1750,3,16900000
Sector 6 Dwarka,1750,3,15900000
Alaknanda,1400,3,19500000
Sector 6 Dwarka,1900,4,22800000
Sector 10 Dwarka,3600,4,50000000
Janakpuri,810,3,5300000
Dwarka Mor,812,3,4500000
Janakpuri,765,3,3400000
Janakpuri,585,2,3700000
Janakpuri,720,3,6100000
Janakpuri,585,2,3300000
Janakpuri,585,2,3800000
Janakpuri,765,3,5200000
Dwarka Mor,1200,4,7500000
Janakpuri,540,2,3200000
Janakpuri,585,2,4900000
Janakpuri,585,2,3100000
Janakpuri,585,2,3300000
Janakpuri,585,2,3100000
Janakpuri,720,3,5100000
Janakpuri,720,3,4900000
Janakpuri,585,2,3400000
Janakpuri,720,3,5000000
Janakpuri,720,3,5500000
Janakpuri,585,2,3200000
Janakpuri,720,2,3100000
Sector 4 Dwarka,1600,3,15500000
Sector 10 Dwarka,1600,2,13100000
Sector 10 Dwarka,2200,3,21500000
Sector 10 Dwarka,1500,2,12900000
Sector 10 Dwarka,1250,2,11500000
Sector 10 Dwarka,1800,3,13500000
Sector 5 Dwarka,1600,3,16500000
Sector 12 Dwarka,1600,3,16200000
Sector 10 Dwarka,1600,3,13500000
Sector 11 Dwarka,1500,3,16500000
Sector 5 Dwarka,1950,3,15500000
Sector 10 Dwarka,1200,2,11000000
Sector 10 Dwarka,1660,3,14600000
Sector 11 Dwarka,2000,4,24000000
Pochanpur Colony,2250,4,35000000
Janakpuri,585,2,2900000
Janakpuri,585,2,2900000
Janakpuri,720,2,5400000
Janakpuri,720,3,5200000
Janakpuri,720,3,4900000
Janakpuri,540,2,3600000
Janakpuri,765,3,6000000
Janakpuri,720,3,5600000
Janakpuri,540,2,3300000
Janakpuri,720,2,4900000
Janakpuri,720,3,5800000
Janakpuri,720,3,5700000
Bindapur,540,2,3400000
Bindapur,560,2,3000000
Bindapur,1100,4,7000000
Bindapur,450,1,2000000
Bindapur,540,2,3200000
Bindapur,540,2,3000000
Bindapur,1100,4,7200000
Janakpuri,1170,4,7500000
Janakpuri,540,2,3200000
Bindapur,685,2,2800000
Bindapur,685,2,2900000
Bindapur,760,2,3200000
Bindapur,740,2,3400000
Sector 7 Dwarka,1700,3,18000000
Sector 6 Dwarka,1600,3,16500000
Sector 10 Dwarka,1700,2,13500000
Sector 4 Dwarka,1700,2,12900000
Sector 3 Dwarka,1700,3,15800000
Sector 5 Dwarka,1700,4,17500000
Sector 13 Dwarka,1800,3,23500000
Sector 12 Dwarka,3600,4,42500000
Sector 12 Dwarka,2250,4,37500000
Janakpuri,1080,4,7500000
Bindapur,1080,4,7600000
Bindapur,740,3,5200000
Bindapur,760,3,5200000
Bindapur,660,2,3100000
Bindapur,560,2,3800000
Bindapur,1100,4,7400000
Bindapur,1200,4,7500000
Bindapur,1080,4,7500000
Bindapur,1080,4,7600000
Bindapur,585,2,3400000
Bindapur,470,1,2000000
Bindapur,570,1,2000000
Janakpuri,585,2,3200000
Janakpuri,1080,4,7500000
Bindapur,1080,4,7600000
Bindapur,1100,4,6700000
Bindapur,540,2,3000000
Bindapur,500,2,3200000
Sector 10 Dwarka,1800,4,17800000
Sector 14 Dwarka,1200,4,7000000
Sector 5 Dwarka,1700,3,18400000
Sector 6 Dwarka,2000,4,19500000
Mayur Vihar Phase 3,850,2,2235000
Bindapur,1100,4,7200000
Sector 3 Dwarka,1700,3,18000000
Sector 10 Dwarka,2300,4,21000000
Sector 6 Dwarka,2200,4,21000000
Sector 6 Dwarka,1900,4,26000000
Sector 19 Dwarka,1900,3,16500000
Sector 10 Dwarka,2200,4,17800000
Sector 4 Dwarka,1850,3,17200000
Sector 9 Dwarka,1200,2,13200000
Sector 9 Dwarka,1650,3,13000000
Sector 11 Dwarka,1950,3,20000000
Sector 22 Dwarka,2550,4,27500000
Sector 22 Dwarka,1750,3,17500000
Sector 22 Dwarka,1550,3,16500000
Sector 22 Dwarka,1750,3,21000000
Sector 22 Dwarka,1050,2,10900000
Sector 22 Dwarka,1350,3,13500000
Sector 23 Dwarka,2350,3,25800000
Sector 23 Dwarka,1650,3,17500000
Sector 23 Dwarka,1550,3,14500000
Sector 23 Dwarka,1850,4,18000000
Sector 2 Dwarka,2250,3,24500000
Sector 3 Dwarka,2100,4,22000000
Sector 3 Dwarka,2150,4,24000000
Sector 10 Dwarka,2300,4,23500000
Sector 4 Dwarka,1950,3,19500000
Sector 4 Dwarka,1850,3,19500000
Sector 4 Dwarka,1650,3,17500000
Sector 4 Dwarka,1450,3,14600000
Sector 4 Dwarka,1550,3,15000000
Sector 5 Dwarka,1450,3,14200000
Sector 5 Dwarka,1650,3,16500000
Sector 5 Dwarka,1800,3,16800000
Sector 5 Dwarka,1550,3,15000000
Sector 5 Dwarka,1950,3,20000000
Sector 5 Dwarka,1650,4,16100000
Sector 9 Dwarka,1600,3,16500000
Sector 22 Dwarka,1750,3,12800000
Sector 5 Dwarka,1650,4,16100000
Sector 9 Dwarka,1600,3,16500000
Sector 18A Dwarka,1200,2,12800000
Sector 22 Dwarka,1450,2,14500000
Sector 4 Dwarka,2050,3,22600000
Sector 2 Dwarka,1150,2,11500000
Sector 22 Dwarka,1750,3,12800000
Sector 19 Dwarka,2350,4,25500000
Sector 19 Dwarka,1500,3,15500000
Sector 4 Dwarka,1450,3,13500000
Sector 4 Dwarka,1850,3,19500000
Sector 11 Dwarka,1500,3,15000000
Sector 18A Dwarka,2500,4,24500000
Sector-18 Dwarka,1600,3,15000000
Sector 10 Dwarka,1800,3,17500000
Sector 6 Dwarka,1600,3,16000000
Sector 11 Dwarka,1050,2,10700000
Sector 22 Dwarka,1250,2,13200000
Sector 22 Dwarka,1650,3,16500000
Sector 22 Dwarka,1550,3,15200000
Sector 10 Dwarka,2300,3,24500000
Sector 4 Dwarka,1700,3,15400000
Sector-18 Dwarka,1650,3,16500000
Sector 23 Dwarka,1550,3,15100000
Sector 5 Dwarka,2150,4,20500000
Sector 22 Dwarka,2450,3,28500000
Sector 9 Dwarka,1850,4,17200000
Sector 3 Dwarka,1600,3,14500000
Sector 6 Dwarka,2000,4,20500000
Sector 6 Dwarka,1650,4,18000000
Sector 9 Dwarka,2300,4,26500000
Sector-18 Dwarka,2050,3,23800000
Sector 19 Dwarka,1950,4,21800000
Sector 19 Dwarka,1650,3,17000000
Sector 11 Dwarka,2900,4,34000000
Sector 11 Dwarka,1950,3,22500000
Sector 11 Dwarka,2350,4,26000000
Sector 12 Dwarka,3250,4,32500000
Sector 5 Dwarka,1550,3,16400000
Sector 6 Dwarka,1550,3,15400000
Sector 10 Dwarka,2200,4,17800000
Sector 4 Dwarka,1850,3,17200000
Sector 9 Dwarka,1200,2,13200000
Janakpuri,900,3,6400000
Janakpuri,720,3,6300000
Janakpuri,720,3,6400000
Sector 9 Dwarka,1650,3,13000000
Sector 10 Dwarka,1800,3,17500000
Sector 6 Dwarka,1400,3,13500000
Sector 10 Dwarka,1980,4,18500000
Okhla,1400,3,15000000
Sector 2 Dwarka,1750,3,17800000
Sector 2 Dwarka,1750,3,18800000
Sector 2 Dwarka,1650,3,17200000
Sector-18 Dwarka,1750,3,18200000
Sector 12 Dwarka,1750,3,18500000
Sector 3 Dwarka,1700,3,17200000
Sector 9 Dwarka,1550,3,14500000
Sector 6 Dwarka,1800,3,16700000
Uttam Nagar,900,3,4200000
Janakpuri,720,3,5400000
Gautam Nagar,1800,3,15000000
Sector 5 Dwarka,1950,4,20000000
Sector 6 Dwarka,1250,2,12500000
Sector 23 Dwarka,2950,5,29000000
Sector 12 Dwarka,2750,4,31000000
Sector 9 Dwarka,1100,2,13200000
Sector 19 Dwarka,2050,4,20000000
Sector-18 Dwarka,1250,2,13000000
Sector 9 Dwarka,1250,2,13400000
Sector 23 Dwarka,1750,3,18500000
Sector 11 Dwarka,1450,3,14000000
Sector 12 Dwarka,1800,3,17500000
Sector 12 Dwarka,2000,4,18000000
Janakpuri,720,3,5100000
Sector 32 Rohini,2200,3,28500000
Sector 32 Rohini,3700,4,48100000
Sector 32 Rohini,3200,4,41600000
Sector-18 Dwarka,1800,3,19900000
Sector-18 Dwarka,1850,3,20500000
Sector 4 Dwarka,1800,3,16500000
Janakpuri,585,2,3000000
Janakpuri,585,2,3500000
Janakpuri,720,3,5100000
Dwarka Mor,600,2,2250000
Sector 10 Dwarka,2400,4,25500000
Sector 10 Dwarka,2093,3,25000000
Sector 5 Dwarka,2000,4,20500000
Sector 4 Dwarka,2000,4,19000000
Sector 19 Dwarka,2000,4,24500000
Sector 6 Dwarka,2000,4,20500000
Sector 4 Dwarka,1700,3,16500000
Sector 11 Dwarka,1700,3,19800000
Sector 22 Dwarka,1650,3,14500000
Sector 13 Dwarka,1550,3,15000000
Janakpuri,585,2,3500000
Janakpuri,720,3,5300000
Dwarka Mor,630,2,3500000
Sector 9 Dwarka,1700,3,16300000
Sector 11 Dwarka,550,1,4900000
Sector 11 Dwarka,550,1,5800000
Sector 11 Dwarka,550,1,4800000
Sector 11 Dwarka,550,1,7500000
Sector 11 Dwarka,550,1,5500000
Sector 6 Dwarka,1800,3,17200000
Sector 10 Dwarka,2400,4,26000000
Sector 19 Dwarka,1700,3,15600000
Sector 22 Dwarka,1900,3,19600000
Sector 22 Dwarka,2400,3,24000000
Sector 12 Dwarka,1800,3,21000000
Sector 13 Dwarka,2000,4,23500000
Sector 22 Dwarka,1750,3,19500000
Sector 22 Dwarka,3450,4,41100000
Sector 6 Dwarka,1550,3,15500000
Sector 6 Dwarka,2000,4,20000000
Sector 6 Dwarka,1850,3,19500000
Sector 11 Dwarka,2250,3,25500000
Sector 13 Dwarka,1950,4,19500000
Sector 19 Dwarka,3600,4,32500000
Sector 22 Dwarka,2750,4,31500000
Sector 12 Dwarka,1420,3,15200000
Sector 22 Dwarka,2900,4,30000000
Sector 5 Dwarka,1650,4,17000000
Sector-18 Dwarka,2450,4,27500000
Sector-18 Dwarka,1950,3,20500000
Sector 11 Dwarka,2650,4,28500000
Sector 11 Dwarka,1150,3,12100000
Sector 22 Dwarka,1550,3,15200000
Sector 9 Dwarka,2000,3,20400000
Sector 22 Dwarka,1550,3,16500000
Sector 22 Dwarka,1450,3,15200000
Sector 7 Dwarka,2100,3,22500000
Sector 11 Dwarka,3100,4,33500000
Sector 13 Dwarka,3000,4,30000000
Sector 19 Dwarka,2200,4,23500000
Sector 19 Dwarka,1780,3,18500000
Sector 19 Dwarka,2050,4,22000000
Sector 19 Dwarka,1750,3,19800000
Sector-18 Dwarka,1850,3,18000000
Sector 11 Dwarka,1700,3,18000000
Sector 11 Dwarka,2200,4,24500000
Sector 4 Dwarka,2000,4,19500000
Sector 19 Dwarka,1550,3,15800000
Sector 19 Dwarka,1650,3,18200000
Sector-18 Dwarka,1700,3,17000000
Sector-18 Dwarka,2250,4,25500000
Sector 11 Dwarka,2250,3,24100000
Sector 22 Dwarka,2050,3,21500000
Sector 22 Dwarka,1150,2,12800000
Sector 22 Dwarka,1750,3,18500000
Sector-18 Dwarka,2250,4,21900000
Sector-18 Dwarka,1750,3,18500000
Sector-18 Dwarka,1750,3,17500000
Sector 22 Dwarka,2500,3,26500000
Sector 19 Dwarka,1550,3,16500000
Sector 19 Dwarka,2250,4,28500000
Sector 19 Dwarka,1720,3,18000000
Sector-18 Dwarka,2000,3,20000000
Sector-18 Dwarka,1350,2,13500000
Sector 12 Dwarka,1950,3,20000000
Sector 22 Dwarka,1700,3,17500000
Sector 22 Dwarka,1900,3,20000000
Sector 23 Dwarka,2250,4,22000000
Sector 22 Dwarka,1750,3,21000000
Sector 23 Dwarka,1550,3,17200000
Sector 22 Dwarka,2450,4,28500000
Sector 19 Dwarka,2250,4,26500000
Sector-18 Dwarka,2100,4,21000000
Sector 23 Dwarka,1650,3,17500000
Sector-18 Dwarka,2200,4,26000000
Sector 12 Dwarka,1300,2,13500000
Sector 22 Dwarka,3000,4,30000000
Sector-18 Dwarka,1600,3,16400000
Sector 23 Dwarka,2150,4,22400000
Sector-18 Dwarka,1750,3,17500000
Janakpuri,585,2,3600000
Janakpuri,540,2,3500000
Burari,450,2,2000000
Dwarka Mor,945,3,5800000
Dwarka Mor,800,3,4300000
Sector 3 Dwarka,1500,2,12400000
Sector 13 Dwarka,2140,4,24000000
Sector 11 Dwarka,2200,4,23000000
Sector 22 Dwarka,1700,3,17500000
Sector 22 Dwarka,2400,4,26500000
Sector 5 Dwarka,1850,3,18800000
Sector 12 Dwarka,1750,3,21000000
Sector 23 Dwarka,1850,3,13900000
Sector 22 Dwarka,2600,4,26400000
Sector 4 Dwarka,2050,3,21500000
Sector-18 Dwarka,1800,4,25000000
Shastri Nagar,540,2,4200000
Shastri Nagar,360,1,2300000
Shastri Nagar,1250,3,6500000
Shastri Nagar,720,3,7000000
Shastri Nagar,450,2,3500000
Shastri Nagar,675,3,5500000
Shastri Nagar,810,3,6500000
Shastri Nagar,750,3,7000000
Janakpuri,585,2,5400000
Janakpuri,765,3,3300000
Dwarka Mor,550,1,1750000
Sector 12 Dwarka,1800,3,17200000
Janakpuri,765,3,5400000
Janakpuri,765,3,5300000
Sector 6 Dwarka,1700,3,26000000
Sector 6 Dwarka,1700,3,19000000
Sector 12 Dwarka,1650,3,17000000
Sector 10 Dwarka,2200,4,24500000
Janakpuri,585,2,3300000
Burari,900,3,3600000
Burari,720,2,3200000
Janakpuri,540,2,3200000
Burari,1710,3,3600000
Uttam Nagar,620,2,2600000
Uttam Nagar,1050,3,5999000
Uttam Nagar,660,2,2800000
Uttam Nagar,775,3,3499000
Uttam Nagar,860,3,3999000
Uttam Nagar,910,3,4499000
Uttam Nagar,550,2,2200000
Hauz Khas,1250,2,23000000
Burari,1800,4,10700000
Janakpuri,765,3,5300000
Janakpuri,765,3,5500000
Janakpuri,765,3,5100000
Janakpuri,585,2,3600000
Janakpuri,585,2,5200000
Janakpuri,585,2,5200000
Janakpuri,765,3,5600000
Janakpuri,765,3,5500000
Bindapur,450,1,2000000
Bindapur,540,2,3200000
Bindapur,450,1,2000000
Janakpuri,765,3,5300000
Bindapur,765,3,5200000
Janakpuri,765,3,5700000
Janakpuri,585,2,3000000
Burari,650,2,3000000
Sector 19 Dwarka,1700,3,24500000
Okhla Industrial Area,1213,2,35900000
Karampura,1680,3,34700000
Karampura,1680,3,34800000
Karampura,1680,3,34800000
Karampura,1580,3,25600000
Janakpuri,765,3,5500000
Janakpuri,585,2,3100000
Janakpuri,720,3,6500000
Janakpuri,720,3,6000000
Janakpuri,765,3,5700000
Janakpuri,720,3,6100000
Janakpuri,765,3,5400000
Sector 12 Dwarka,1500,3,16000000
Bindapur,450,1,2000000
Bindapur,540,2,3200000
Bindapur,720,3,5000000
Bindapur,540,2,3500000
Janakpuri,765,3,5400000
Janakpuri,765,3,5100000
Janakpuri,765,3,5600000
Janakpuri,765,3,5200000
Sector 6 Dwarka,1700,3,16500000
Dwarka Mor,900,3,4500000
Bindapur,540,2,3200000
Janakpuri,720,3,6200000
Bindapur,450,2,3100000
Bindapur,540,2,3200000
Janakpuri,720,3,5900000
Janakpuri,720,3,5400000
Janakpuri,720,3,5800000
Sector 10 Dwarka,1950,3,19000000
Sector 5 Dwarka,2300,4,22800000
Sector 11 Dwarka,2950,4,38000000
Sector 10 Dwarka,2000,3,19500000
Sector 6 Dwarka,2000,4,19800000
Sector 19 Dwarka,2200,4,24500000
Chattarpur,600,1,1500000
Burari,540,2,2200000
Burari,750,2,3200000
Janakpuri,720,3,5600000
Janakpuri,585,2,3900000
Dwarka Mor,400,1,2000000
Dwarka Mor,540,2,3400000
Dwarka Mor,900,3,6100000
Sector 10 Dwarka,1800,3,16700000
Sector 10 Dwarka,1750,3,18500000
Sector-18 Dwarka,2300,4,30000000
Sector 23 Dwarka,2000,3,21500000
Sector 22 Dwarka,2200,3,23800000
Sector 19 Dwarka,2850,4,23800000
Sector-18 Dwarka,2300,4,26800000
Sector-18 Dwarka,2300,4,24500000
Sector 12 Dwarka,2300,4,29000000
Sector 12 Dwarka,2500,4,24000000
Sector 12 Dwarka,1800,3,21000000
Sector 3 Dwarka,2300,4,24900000
Sector 2 Dwarka,2000,3,24500000
Sector 10 Dwarka,2000,3,21000000
Govindpuri,500,2,1900000
Sector 6 Dwarka,1700,3,15500000
Dwarka Mor,550,2,2700000
Janakpuri,720,3,6400000
Bindapur,540,2,3300000
Bindapur,540,2,3400000
Bindapur,450,1,2000000
Janakpuri,720,3,5700000
Janakpuri,720,3,5600000
Janakpuri,720,3,5500000
