,BHK,Area,Price,Location
434,3 ,1431 ,85.61 L,"Pammal,Chennai"
435,2 ,893 ,42.86 L,"Pammal,Chennai"
436,2 ,948 ,45.5 L,"Pammal,Chennai"
437,3 ,1641 ,1.14 Cr,"Perungudi,Chennai"
438,2 ,1181 ,82.61 L,"Perungudi,Chennai"
439,2 ,1048 ,73.3 L,"Perungudi,Chennai"
440,2 ,848 ,62 L,"Pallikaranai,Chennai"
441,2 ,879 ,64 L,"Pallikaranai,Chennai"
442,1 ,542 ,38.78 L,"Thoraipakkam OMR,Chennai"
443,3 ,1337 ,95.67 L,"Thoraipakkam OMR,Chennai"
444,4 ,2523 ,1.66 Cr,"Thoraipakkam OMR,Chennai"
445,4 ,1885 ,1.34 Cr,"Thoraipakkam OMR,Chennai"
446,2 ,1030 ,73.7 L,"Thoraipakkam OMR,Chennai"
447,3 ,1459 ,1.04 Cr,"Thoraipakkam OMR,Chennai"
448,4 ,2420 ,1.57 Cr,"Thoraipakkam OMR,Chennai"
449,2 ,1070 ,76.56 L,"Thoraipakkam OMR,Chennai"
450,1 ,531 ,38 L,"Thoraipakkam OMR,Chennai"
451,2 ,914 ,68.5 L,"Manapakkam,Chennai"
452,2 ,800 ,54.99 L,"tambaram west,Chennai"
453,2 ,1000 ,75 L,"Madhavaram,Chennai"
454,2 ,850 ,46 L,"Chromepet,Chennai"
455,3 ,1424 ,2 Cr,"Anna Nagar,Chennai"
456,2 ,700 ,51 L,"Siruseri,Chennai"
457,1 ,490 ,15 L,"Anakaputhur,Chennai"
458,2 ,750 ,49 L,"Guduvancheri,Chennai"
459,1 ,547 ,22 L,"Kundrathur,Chennai"
460,4 ,1400 ,1.15 Cr,"Mogappair,Chennai"
461,3 ,1380 ,77 L,"Perumbakkam,Chennai"
462,2 ,1000 ,55 L,"Papanthangal,Chennai"
463,3 ,1550 ,1.67 Cr,"Saidapet,Chennai"
464,3 ,1555 ,1.67 Cr,"Saidapet,Chennai"
465,3 ,1525 ,1.64 Cr,"Saidapet,Chennai"
466,3 ,1425 ,1.53 Cr,"Saidapet,Chennai"
467,3 ,1560 ,1.68 Cr,"Saidapet,Chennai"
468,2 ,1038 ,45 L,"Selaiyur,Chennai"
469,2 ,1100 ,46 L,"Maraimalai Nagar,Chennai"
470,2 ,920 ,47.5 L,"Madipakkam,Chennai"
471,2 ,650 ,30 L,"Kumaran Nagar,Chennai"
472,2 ,598 ,31.99 L,"Madambakkam,Chennai"
473,3 ,650 ,54 L,"Madipakkam,Chennai"
474,1 ,547 ,22 L,"Kundrathur,Chennai"
475,2 ,700 ,28 L,"Kumaran Nagar,Chennai"
476,2 ,1250 ,49.5 L,"Chengalpattu,Chennai"
477,2 ,910 ,37.5 L,"Madipakkam,Chennai"
478,3 ,1680 ,1.5 Cr,"Mogappair,Chennai"
479,1 ,1636 ,2.5 Cr,"Purasawalkam,Chennai"
480,5 ,4850 ,4.75 Cr,"Valasaravakkam,Chennai"
481,3 ,1155 ,63 L,"Korattur,Chennai"
482,2 ,690 ,40 L,"Ambattur,Chennai"
483,3 ,1420 ,78 L,"Medavakkam,Chennai"
484,3 ,1420 ,78 L,"Kovilambakkam,Chennai"
485,2 ,1760 ,2.75 Cr,"Annanagar West,Chennai"
486,2 ,967 ,48.5 L,"Thirumullaivoyal,Chennai"
487,2 ,690 ,36.5 L,"Guduvancheri,Chennai"
488,2 ,1800 ,1.1 Cr,"Tiruvottiyur,Chennai"
489,3 ,1350 ,1.6 Cr,"Raja Annamalai Puram,Chennai"
490,2 ,630 ,45 L,"Chromepet,Chennai"
491,2 ,700 ,31.99 L,"Sulur,Chennai"
492,3 ,1100 ,1 Cr,"Anna Nagar,Chennai"
493,2 ,853 ,50 L,"Perambur,Chennai"
494,2 ,880 ,72 L,"Pammal,Chennai"
495,3 ,1123 ,75 L,"Tirusulam,Chennai"
496,2 ,804 ,60 L,"Madipakkam,Chennai"
497,2 ,850 ,54.5 L,"Madipakkam,Chennai"
498,3 ,1300 ,79 L,"Choolaimedu,Chennai"
499,2 ,860 ,54 L,"Ramapuram,Chennai"
500,3 ,1196 ,1.1 Cr,"Saligramam,Chennai"
501,2 ,840 ,39.5 L,"Medavakkam,Chennai"
502,3 ,1582 ,50 L,"Tiruvallur,Chennai"
503,2 ,839 ,41.86 L,"Kattupakkam,Chennai"
504,3 ,1243 ,62.02 L,"Kattupakkam,Chennai"
505,2 ,1115 ,55.63 L,"Kattupakkam,Chennai"
506,2 ,839 ,41.86 L,"Kattupakkam,Chennai"
507,2 ,992 ,49.5 L,"Kattupakkam,Chennai"
508,2 ,1115 ,55.63 L,"Kattupakkam,Chennai"
509,2 ,1024 ,51.09 L,"Kattupakkam,Chennai"
510,2 ,992 ,49.5 L,"Kattupakkam,Chennai"
511,2 ,899 ,44.86 L,"Kattupakkam,Chennai"
512,2 ,1024 ,51.09 L,"Kattupakkam,Chennai"
513,2 ,1033 ,51.54 L,"Kattupakkam,Chennai"
514,2 ,899 ,44.86 L,"Kattupakkam,Chennai"
515,2 ,1019 ,50.84 L,"Kattupakkam,Chennai"
516,2 ,1033 ,51.54 L,"Kattupakkam,Chennai"
517,3 ,1411 ,70.4 L,"Kattupakkam,Chennai"
518,2 ,1019 ,50.84 L,"Kattupakkam,Chennai"
519,3 ,1353 ,67.51 L,"Kattupakkam,Chennai"
520,3 ,1411 ,70.4 L,"Kattupakkam,Chennai"
521,2 ,1021 ,50.94 L,"Kattupakkam,Chennai"
522,3 ,1353 ,67.51 L,"Kattupakkam,Chennai"
523,2 ,1021 ,50.94 L,"Kattupakkam,Chennai"
524,3 ,1390 ,69.36 L,"Kattupakkam,Chennai"
525,3 ,1390 ,69.36 L,"Kattupakkam,Chennai"
526,3 ,1324 ,66.06 L,"Kattupakkam,Chennai"
527,3 ,1324 ,66.06 L,"Kattupakkam,Chennai"
528,3 ,1399 ,69.81 L,"Kattupakkam,Chennai"
529,3 ,1399 ,69.81 L,"Kattupakkam,Chennai"
530,3 ,1750 ,93 L,"Gerugambakkam,Chennai"
531,2 ,850 ,55 L,"Puzhal,Chennai"
532,2 ,994 ,60 L,"Velachery,Chennai"
533,1 ,605 ,25 L,"Thaiyur,Chennai"
534,3 ,1650 ,39 L,"Singaperumal Koil,Chennai"
535,2 ,560 ,45 L,"Kodambakkam,Chennai"
536,2 ,1600 ,39 L,"Singaperumal Koil,Chennai"
537,6 ,3600 ,2.7 Cr,"Valasaravakkam,Chennai"
538,3 ,1240 ,68.2 L,"Pozhichalur,Chennai"
539,2 ,870 ,47.85 L,"Pozhichalur,Chennai"
540,2 ,887 ,48.78 L,"Anakaputhur,Chennai"
541,3 ,1178 ,64.79 L,"Anakaputhur,Chennai"
542,2 ,951 ,52.3 L,"Pozhichalur,Chennai"
543,2 ,836 ,37.62 L,"Tiruneermalai,Chennai"
544,2 ,836 ,37.62 L,"Tiruneermalai,Chennai"
545,3 ,1145 ,62.97 L,"Anakaputhur,Chennai"
546,2 ,944 ,51.92 L,"Pozhichalur,Chennai"
547,2 ,933 ,41.98 L,"Tiruneermalai,Chennai"
548,2 ,933 ,41.98 L,"Tiruneermalai,Chennai"
549,2 ,867 ,47.68 L,"Anakaputhur,Chennai"
550,2 ,764 ,34.38 L,"Tiruneermalai,Chennai"
551,3 ,1259 ,69.24 L,"Pozhichalur,Chennai"
552,2 ,764 ,34.38 L,"Tiruneermalai,Chennai"
553,2 ,766 ,42.13 L,"Anakaputhur,Chennai"
554,2 ,1044 ,64.72 L,"Kattupakkam,Chennai"
555,2 ,1044 ,64.72 L,"Kattupakkam,Chennai"
556,2 ,900 ,55.8 L,"Kattupakkam,Chennai"
557,2 ,900 ,55.8 L,"Kattupakkam,Chennai"
558,2 ,1044 ,64.72 L,"Kattupakkam,Chennai"
559,2 ,1044 ,64.72 L,"Kattupakkam,Chennai"
560,2 ,943 ,58.46 L,"Kattupakkam,Chennai"
561,2 ,943 ,58.46 L,"Kattupakkam,Chennai"
562,2 ,942 ,58.4 L,"Kattupakkam,Chennai"
563,2 ,942 ,58.4 L,"Kattupakkam,Chennai"
564,2 ,909 ,56.35 L,"Kattupakkam,Chennai"
565,2 ,909 ,56.35 L,"Kattupakkam,Chennai"
566,2 ,1008 ,62.49 L,"Kattupakkam,Chennai"
567,2 ,1008 ,62.49 L,"Kattupakkam,Chennai"
568,2 ,949 ,58.83 L,"Kattupakkam,Chennai"
569,2 ,949 ,58.83 L,"Kattupakkam,Chennai"
570,2 ,948 ,58.77 L,"Kattupakkam,Chennai"
571,2 ,948 ,58.77 L,"Kattupakkam,Chennai"
572,2 ,915 ,56.73 L,"Kattupakkam,Chennai"
573,2 ,915 ,56.73 L,"Kattupakkam,Chennai"
574,3 ,1240 ,68.2 L,"Pozhichalur,Chennai"
575,2 ,870 ,47.85 L,"Pozhichalur,Chennai"
576,2 ,887 ,48.78 L,"Anakaputhur,Chennai"
577,3 ,1178 ,64.79 L,"Anakaputhur,Chennai"
578,2 ,951 ,52.3 L,"Pozhichalur,Chennai"
579,2 ,836 ,37.62 L,"Tiruneermalai,Chennai"
580,2 ,909 ,56.35 L,"Kattupakkam,Chennai"
581,2 ,909 ,56.35 L,"Kattupakkam,Chennai"
582,2 ,1008 ,62.49 L,"Kattupakkam,Chennai"
583,2 ,1008 ,62.49 L,"Kattupakkam,Chennai"
584,2 ,949 ,58.83 L,"Kattupakkam,Chennai"
585,2 ,949 ,58.83 L,"Kattupakkam,Chennai"
586,2 ,948 ,58.77 L,"Kattupakkam,Chennai"
587,2 ,948 ,58.77 L,"Kattupakkam,Chennai"
588,2 ,915 ,56.73 L,"Kattupakkam,Chennai"
589,2 ,915 ,56.73 L,"Kattupakkam,Chennai"
590,4 ,2019 ,1.04 Cr,"West Tambaram,Chennai"
591,2 ,1004 ,52.1 L,"West Tambaram,Chennai"
592,3 ,1384 ,71.82 L,"West Tambaram,Chennai"
593,3 ,1383 ,71.77 L,"West Tambaram,Chennai"
594,3 ,1362 ,70.68 L,"West Tambaram,Chennai"
595,2 ,1089 ,56.51 L,"West Tambaram,Chennai"
596,3 ,1438 ,74.63 L,"West Tambaram,Chennai"
597,2 ,1046 ,54.28 L,"West Tambaram,Chennai"
598,2 ,1044 ,54.18 L,"West Tambaram,Chennai"
599,3 ,1443 ,74.89 L,"West Tambaram,Chennai"
600,2 ,1043 ,54.13 L,"West Tambaram,Chennai"
601,2 ,1042 ,54.07 L,"West Tambaram,Chennai"
602,2 ,1041 ,54.02 L,"West Tambaram,Chennai"
603,2 ,1040 ,53.97 L,"West Tambaram,Chennai"
604,3 ,1320 ,68.5 L,"West Tambaram,Chennai"
605,2 ,1029 ,53.4 L,"West Tambaram,Chennai"
606,2 ,1028 ,53.35 L,"West Tambaram,Chennai"
607,2 ,1027 ,53.3 L,"West Tambaram,Chennai"
608,2 ,1024 ,53.14 L,"West Tambaram,Chennai"
609,2 ,1039 ,53.92 L,"West Tambaram,Chennai"
610,2 ,1038 ,53.87 L,"West Tambaram,Chennai"
611,3 ,1428 ,74.11 L,"West Tambaram,Chennai"
612,3 ,1406 ,72.97 L,"West Tambaram,Chennai"
613,3 ,1405 ,72.91 L,"West Tambaram,Chennai"
614,2 ,1019 ,52.88 L,"West Tambaram,Chennai"
615,3 ,1411 ,73.23 L,"West Tambaram,Chennai"
616,3 ,1407 ,73.02 L,"West Tambaram,Chennai"
617,2 ,1016 ,52.73 L,"West Tambaram,Chennai"
618,3 ,1415 ,73.43 L,"West Tambaram,Chennai"
619,2 ,1023 ,53.09 L,"West Tambaram,Chennai"
620,2 ,1009 ,52.36 L,"West Tambaram,Chennai"
621,2 ,1008 ,52.31 L,"West Tambaram,Chennai"
622,3 ,1395 ,72.4 L,"West Tambaram,Chennai"
623,2 ,1014 ,52.62 L,"West Tambaram,Chennai"
624,3 ,1402 ,72.76 L,"West Tambaram,Chennai"
625,2 ,1013 ,52.57 L,"West Tambaram,Chennai"
626,3 ,1399 ,72.6 L,"West Tambaram,Chennai"
627,2 ,1100 ,94.99 L,"Saligramam,Chennai"
628,2 ,744 ,36 L,"Ambattur,Chennai"
629,2 ,967 ,49.5 L,"Thirumullaivoyal,Chennai"
630,4 ,2350 ,1 Cr,"Thiruverkadu,Chennai"
631,1 ,537 ,26.5 L,"West Tambaram,Chennai"
632,1 ,537 ,26 L,"West Tambaram,Chennai"
633,1 ,535 ,26.5 L,"tambaram west,Chennai"
634,2 ,1022 ,24 L,"Kattankulathur,Chennai"
635,2 ,926 ,89 L,"Choolaimedu,Chennai"
636,2 ,992 ,61.82 L,"Madambakkam,Chennai"
637,2 ,958 ,59.9 L,"Madambakkam,Chennai"
638,2 ,982 ,61.27 L,"Madambakkam,Chennai"
639,2 ,981 ,61.32 L,"Madambakkam,Chennai"
640,2 ,800 ,56 L,"tambaram west,Chennai"
641,2 ,600 ,35 L,"Guduvancheri,Chennai"
642,3 ,1120 ,75 L,"Anakaputhur,Chennai"
643,3 ,1765 ,3.08 Cr,"Gopalapuram,Chennai"
644,2 ,2838 ,1.89 Cr,"Pozhichalur,Chennai"
645,2 ,868 ,40 L,"Ayapakkam,Chennai"
646,1 ,880 ,27.28 L,"Singaperumal Koil,Chennai"
647,2 ,980 ,49.56 L,"Kotivakkam,Chennai"
648,2 ,710 ,36 L,"Madambakkam,Chennai"
649,2 ,1292 ,90 L,"Kottavakkam,Chennai"
650,2 ,967 ,76 L,"Velachery,Chennai"
651,3 ,1580 ,2.52 Cr,"Nungambakkam,Chennai"
652,3 ,1580 ,2.52 Cr,"Nungambakkam,Chennai"
653,3 ,1988 ,3.18 Cr,"Nungambakkam,Chennai"
654,3 ,1988 ,3.18 Cr,"Nungambakkam,Chennai"
655,3 ,1590 ,2.54 Cr,"Nungambakkam,Chennai"
656,3 ,1590 ,2.54 Cr,"Nungambakkam,Chennai"
657,3 ,1664 ,2.66 Cr,"Nungambakkam,Chennai"
658,3 ,1664 ,2.66 Cr,"Nungambakkam,Chennai"
659,4 ,3500 ,2.95 Cr,"Valasaravakkam,Chennai"
660,2 ,890 ,40.05 L,"Pammal,Chennai"
661,2 ,850 ,38.25 L,"Pammal,Chennai"
662,2 ,786 ,39.3 L,"Anakaputhur,Chennai"
663,2 ,1050 ,56.02 L,"Pammal,Chennai"
664,2 ,905 ,46.84 L,"Pammal,Chennai"
665,2 ,1049 ,55.97 L,"Pammal,Chennai"
666,2 ,860 ,44.63 L,"Pammal,Chennai"
667,2 ,875 ,45.37 L,"Pammal,Chennai"
668,3 ,1170 ,62.14 L,"Pammal,Chennai"
669,2 ,795 ,43.75 L,"Korattur,Chennai"
670,3 ,1495 ,2.75 Cr,"T Nagar,Chennai"
671,2 ,982 ,45 L,"Urapakkam,Chennai"
672,2 ,809 ,35 L,"Urapakkam,Chennai"
673,2 ,946 ,71 L,"Perambur,Chennai"
674,2 ,852 ,33.22 L,"Pozhichalur,Chennai"
675,2 ,786 ,30.65 L,"Pozhichalur,Chennai"
676,2 ,720 ,28.08 L,"Pozhichalur,Chennai"
677,2 ,840 ,32.76 L,"Pozhichalur,Chennai"
678,2 ,746 ,29.09 L,"Pozhichalur,Chennai"
679,2 ,782 ,30.49 L,"Pozhichalur,Chennai"
680,2 ,733 ,28.58 L,"Pozhichalur,Chennai"
681,2 ,1000 ,60 L,"Pozhichalur,Chennai"
682,2 ,1100 ,66 L,"Pozhichalur,Chennai"
683,2 ,700 ,40 L,"Kattankulathur,Chennai"
684,2 ,850 ,41.65 L,"Pammal,Chennai"
685,2 ,750 ,36.75 L,"Pammal,Chennai"
686,2 ,1070 ,52.43 L,"Pammal,Chennai"
687,2 ,951 ,61.81 L,"West Tambaram,Chennai"
688,1 ,486 ,31.59 L,"West Tambaram,Chennai"
689,2 ,922 ,59.93 L,"West Tambaram,Chennai"
690,3 ,1251 ,81.31 L,"West Tambaram,Chennai"
691,2 ,1070 ,69.55 L,"West Tambaram,Chennai"
692,3 ,800 ,35 L,"Padapai,Chennai"
693,2 ,728 ,42 L,"Chromepet,Chennai"
694,2 ,1015 ,85 L,"Adambakam,Chennai"
695,2 ,861 ,65 L,"Poonamallee,Chennai"
696,3 ,1500 ,75 L,"Abiramapuram,Chennai"
697,2 ,846 ,55 L,"Pallavaram,Chennai"
698,2 ,841 ,54.66 L,"Pallavaram,Chennai"
699,2 ,1175 ,1.05 Cr,"Vadapalani,Chennai"
700,3 ,1096 ,54 L,"Thiruverkadu,Chennai"
701,2 ,893 ,47 L,"Ambattur,Chennai"
702,3 ,1317 ,57 L,"Perungalathur,Chennai"
703,3 ,1658 ,2.6 Cr,"Nungambakkam,Chennai"
704,2 ,1221 ,91.91 L,"Porur,Chennai"
705,2 ,1154 ,87.09 L,"Porur,Chennai"
706,2 ,1153 ,87.01 L,"Porur,Chennai"
707,2 ,1114 ,84.21 L,"Porur,Chennai"
708,2 ,1258 ,94.57 L,"Porur,Chennai"
709,2 ,1157 ,87.3 L,"Porur,Chennai"
710,2 ,1156 ,87.23 L,"Porur,Chennai"
711,3 ,2315 ,5.21 Cr,"Alwarpet,Chennai"
712,2 ,949 ,32 L,"Urapakkam,Chennai"
713,3 ,1173 ,52.77 L,"Perumbakkam,Chennai"
714,2 ,973 ,43.77 L,"Perumbakkam,Chennai"
715,2 ,937 ,42.15 L,"Perumbakkam,Chennai"
716,2 ,959 ,43.14 L,"Perumbakkam,Chennai"
717,2 ,958 ,43.1 L,"Perumbakkam,Chennai"
718,3 ,1167 ,52.5 L,"Perumbakkam,Chennai"
719,3 ,1297 ,58.35 L,"Perumbakkam,Chennai"
720,3 ,1300 ,58.48 L,"Perumbakkam,Chennai"
721,2 ,953 ,42.87 L,"Perumbakkam,Chennai"
722,3 ,1140 ,51.28 L,"Perumbakkam,Chennai"
723,2 ,985 ,44.31 L,"Perumbakkam,Chennai"
724,2 ,951 ,42.78 L,"Perumbakkam,Chennai"
725,3 ,1342 ,60.37 L,"Perumbakkam,Chennai"
726,3 ,1147 ,51.6 L,"Perumbakkam,Chennai"
727,3 ,1328 ,59.74 L,"Perumbakkam,Chennai"
728,3 ,1262 ,56.77 L,"Perumbakkam,Chennai"
729,3 ,1193 ,53.67 L,"Perumbakkam,Chennai"
730,3 ,1200 ,53.98 L,"Perumbakkam,Chennai"
731,3 ,1329 ,59.79 L,"Perumbakkam,Chennai"
732,2 ,1113 ,59 L,"Mogappair,Chennai"
733,3 ,1400 ,65 L,"West Tambaram,Chennai"
734,3 ,1628 ,1.54 Cr,"Korattur,Chennai"
735,2 ,930 ,36.5 L,"Kattupakkam,Chennai"
736,3 ,1633 ,89.99 L,"Anna Nagar,Chennai"
737,3 ,980 ,63.5 L,"Pallikaranai,Chennai"
738,2 ,853 ,40.94 L,"Kundrathur,Chennai"
739,2 ,819 ,39.31 L,"Kundrathur,Chennai"
740,2 ,968 ,56.14 L,"Pammal,Chennai"
741,2 ,1055 ,50.64 L,"Pozhichalur,Chennai"
742,2 ,825 ,39.6 L,"Kundrathur,Chennai"
743,2 ,836 ,48.48 L,"Pammal,Chennai"
744,2 ,668 ,32.06 L,"Pozhichalur,Chennai"
745,2 ,824 ,39.55 L,"Kundrathur,Chennai"
746,2 ,901 ,52.25 L,"Pammal,Chennai"
747,2 ,799 ,38.35 L,"Pozhichalur,Chennai"
748,2 ,844 ,40.51 L,"Kundrathur,Chennai"
749,2 ,873 ,50.63 L,"Pammal,Chennai"
750,2 ,809 ,38.83 L,"Kundrathur,Chennai"
751,2 ,1065 ,51.12 L,"Pozhichalur,Chennai"
752,2 ,943 ,54.69 L,"Pammal,Chennai"
753,3 ,1190 ,71.4 L,"Pammal,Chennai"
754,2 ,850 ,40.8 L,"Kundrathur,Chennai"
755,2 ,681 ,32.68 L,"Pozhichalur,Chennai"
756,3 ,1190 ,71.4 L,"Pammal,Chennai"
757,2 ,849 ,49.24 L,"Pammal,Chennai"
758,3 ,1170 ,70.2 L,"Pammal,Chennai"
759,2 ,833 ,39.98 L,"Kundrathur,Chennai"
760,2 ,896 ,51.96 L,"Pammal,Chennai"
761,3 ,1170 ,70.2 L,"Pammal,Chennai"
762,2 ,830 ,39.84 L,"Kundrathur,Chennai"
763,3 ,1340 ,91.36 L,"Gowrivakkam,Chennai"
764,2 ,945 ,64.34 L,"Gowrivakkam,Chennai"
765,2 ,910 ,62.09 L,"Gowrivakkam,Chennai"
766,3 ,1270 ,85.25 L,"Gowrivakkam,Chennai"
767,4 ,2300 ,2.4 Cr,"Ayanavaram,Chennai"
768,10 ,8000 ,6.5 Cr,"Perambur,Chennai"
769,2 ,700 ,48.77 L,"Ponniammanmedu,Chennai"
770,2 ,547 ,40.99 L,"Ayanavaram,Chennai"
771,3 ,1600 ,1.5 Cr,"Saligramam,Chennai"
772,2 ,1100 ,67 L,"Ambattur,Chennai"
773,2 ,830 ,54.5 L,"Pallavaram,Chennai"
774,1 ,462 ,30 L,"Kelambakkam,Chennai"
775,2 ,750 ,19.4 L,"Minjur,Chennai"
776,1 ,650 ,50 L,"Perambur,Chennai"
777,1 ,700 ,30 L,"Manali,Chennai"
778,2 ,710 ,36 L,"tambaram west,Chennai"
779,2 ,1353 ,58.5 L,"Sulur,Chennai"
780,3 ,1700 ,80 L,"Navallur,Chennai"
781,2 ,944 ,1.54 Cr,"Raja Annamalai Puram,Chennai"
782,2 ,630 ,30 L,"Ambattur,Chennai"
783,3 ,1234 ,55 L,"West Tambaram,Chennai"
784,3 ,1340 ,1.53 Cr,"Annanagar West,Chennai"
785,1 ,586 ,29 L,"Sembakkam,Chennai"
786,3 ,1900 ,2 Cr,"Porur,Chennai"
787,2 ,700 ,30 L,"Chromepet,Chennai"
788,2 ,1112 ,90 L,"Pallavaram,Chennai"
789,2 ,916 ,60 L,"tambaram west,Chennai"
790,3 ,1150 ,60 L,"Avadi,Chennai"
791,2 ,600 ,40 L,"Kelambakkam,Chennai"
792,2 ,750 ,39.5 L,"Chromepet,Chennai"
793,2 ,900 ,39.9 L,"Gowrivakkam,Chennai"
794,2 ,856 ,37 L,"Pammal,Chennai"
795,2 ,1100 ,1.2 Cr,"Mandaveli,Chennai"
796,1 ,560 ,24.8 L,"Veppampattu,Chennai"
797,2 ,700 ,49 L,"Pallikaranai,Chennai"
798,4 ,1760 ,1.6 Cr,"Annanagar West,Chennai"
799,2 ,929 ,43 L,"Perumbakkam,Chennai"
800,2 ,994 ,68.8 L,"Medavakkam,Chennai"
801,2 ,991 ,68.62 L,"Medavakkam,Chennai"
802,2 ,964 ,62.02 L,"Medavakkam,Chennai"
803,3 ,1170 ,80.24 L,"Medavakkam,Chennai"
804,3 ,1340 ,90.06 L,"Medavakkam,Chennai"
805,1 ,546 ,42.93 L,"Medavakkam,Chennai"
806,1 ,548 ,43.05 L,"Medavakkam,Chennai"
807,3 ,1210 ,82.55 L,"Medavakkam,Chennai"
808,2 ,950 ,66.26 L,"Medavakkam,Chennai"
809,2 ,989 ,68.51 L,"Medavakkam,Chennai"
810,2 ,1189 ,81.34 L,"Medavakkam,Chennai"
811,2 ,977 ,67.82 L,"Medavakkam,Chennai"
812,3 ,1327 ,89.31 L,"Medavakkam,Chennai"
813,3 ,1195 ,81.68 L,"Medavakkam,Chennai"
814,3 ,1527 ,1 Cr,"Medavakkam,Chennai"
815,2 ,973 ,40 L,"Kumananchavadi,Chennai"
816,2 ,915 ,58 L,"Kolathur,Chennai"
817,3 ,1650 ,1 Cr,"Sholinganallur,Chennai"
818,2 ,767 ,57 L,"Purasawalkam,Chennai"
819,2 ,931 ,48 L,"Avadi,Chennai"
820,2 ,874 ,52 L,"Madanankppam,Chennai"
821,2 ,860 ,40 L,"Gerugambakkam,Chennai"
822,3 ,1246 ,74.13 L,"Madanankppam,Chennai"
823,2 ,802 ,45 L,"Ambattur,Chennai"
824,2 ,900 ,47.25 L,"Ambattur,Chennai"
825,2 ,1000 ,30 L,"Veppampattu,Chennai"
826,2 ,900 ,93 L,"Perambur,Chennai"
827,3 ,1074 ,49.83 L,"Pammal,Chennai"
828,2 ,918 ,42.81 L,"Pammal,Chennai"
829,3 ,1001 ,46.54 L,"Pammal,Chennai"
830,2 ,917 ,42.67 L,"Pammal,Chennai"
831,3 ,1005 ,46.72 L,"Pammal,Chennai"
832,2 ,927 ,43.21 L,"Pammal,Chennai"
833,3 ,1011 ,46.99 L,"Pammal,Chennai"
834,3 ,1065 ,49.42 L,"Pammal,Chennai"
835,2 ,915 ,42.67 L,"Pammal,Chennai"
836,2 ,700 ,63.64 L,"Chromepet,Chennai"
837,2 ,1079 ,65 L,"Vanagaram,Chennai"
838,2 ,746 ,32.95 L,"Madambakkam,Chennai"
839,3 ,800 ,69.1 L,"Chromepet,Chennai"
840,4 ,4200 ,2.97 Cr,"Muttukadu,Chennai"
841,3 ,1850 ,1.4 Cr,"Muttukadu,Chennai"
842,2 ,700 ,25 L,"Kattankulathur,Chennai"
843,2 ,860 ,48 L,"Avadi,Chennai"
844,1 ,317 ,20 L,"Avadi,Chennai"
845,2 ,1003 ,51 L,"Iyyappanthangal,Chennai"
846,3 ,1777 ,2.85 Cr,"T Nagar,Chennai"
847,1 ,600 ,27 L,"Thirumullaivoyal,Chennai"
848,2 ,954 ,56 L,"Ambattur INDUSTRIAL ESTATE,Chennai"
849,2 ,900 ,55 L,"Iyyappanthangal,Chennai"
850,2 ,805 ,50 L,"Korattur,Chennai"
851,3 ,1250 ,80 L,"Velachery,Chennai"
852,2 ,792 ,43.56 L,"Iyyappanthangal,Chennai"
853,2 ,850 ,39 L,"Perumbakkam,Chennai"
854,3 ,1710 ,3.2 Cr,"Nungambakkam,Chennai"
855,3 ,1460 ,81.99 L,"Pallikaranai,Chennai"
856,2 ,645 ,32 L,"Padianallur,Chennai"
857,2 ,899 ,55 L,"Pallavaram,Chennai"
858,3 ,1215 ,53 L,"Gerugambakkam,Chennai"
859,5 ,2500 ,2.5 Cr,"Virugambakkam,Chennai"
860,2 ,950 ,63 L,"Mangadu,Chennai"
861,2 ,1550 ,99 L,"Kolapakkam,Chennai"
862,3 ,1400 ,55 L,"Ambattur,Chennai"
863,2 ,859 ,55.83 L,"Velachery,Chennai"
864,1 ,590 ,48 L,"Camp,Chennai"
865,4 ,1680 ,75 L,"Avadi,Chennai"
866,2 ,1183 ,65 L,"Kanathur Reddikuppam,Chennai"
867,2 ,845 ,37.5 L,"Kundrathur,Chennai"
868,2 ,1506 ,2.4 Cr,"Anna Nagar,Chennai"
869,2 ,1000 ,35 L,"Adhanur,Chennai"
870,2 ,1050 ,45 L,"Surappattu,Chennai"
871,3 ,1030 ,62 L,"Perungalathur,Chennai"
872,3 ,1030 ,62 L,"Perungalathur,Chennai"
873,3 ,1030 ,62 L,"Perungalathur,Chennai"
874,3 ,1030 ,62 L,"Perungalathur,Chennai"
875,3 ,1030 ,62 L,"Perungalathur,Chennai"
876,3 ,1030 ,62 L,"Perungalathur,Chennai"
877,3 ,1030 ,62 L,"Perungalathur,Chennai"
878,3 ,1030 ,62 L,"Perungalathur,Chennai"
879,3 ,1030 ,62 L,"Perungalathur,Chennai"
880,3 ,1030 ,62 L,"Perungalathur,Chennai"
881,3 ,1030 ,62 L,"Perungalathur,Chennai"
882,3 ,1030 ,62 L,"Perungalathur,Chennai"
883,3 ,1030 ,62 L,"Perungalathur,Chennai"
884,3 ,1030 ,62 L,"Perungalathur,Chennai"
885,3 ,1030 ,62 L,"Perungalathur,Chennai"
886,3 ,1030 ,62 L,"Perungalathur,Chennai"
887,3 ,1030 ,62 L,"Perungalathur,Chennai"
888,3 ,2400 ,3.1 Cr,"Jamalia,Chennai"
889,2 ,650 ,20 L,"Veppampattu,Chennai"
890,2 ,1100 ,49 L,"Guduvancheri,Chennai"
891,2 ,982 ,62 L,"Ambattur,Chennai"
892,2 ,1071 ,85 L,"Porur,Chennai"
