,BHK,Area,Price,Location
3435,None,1725 Sq.Ft,56.92 L,"Marsur,Bangalore"
3436,None,2250 Sq.Ft,74.25 L,"Marsur,Bangalore"
3437,None,1965 Sq.Ft,64.84 L,"Marsur,Bangalore"
3438,None,1920 Sq.Ft,63.36 L,"Marsur,Bangalore"
3439,None,1518 Sq.Ft,50.09 L,"Marsur,Bangalore"
3440,None,1575 Sq.Ft,51.97 L,"Marsur,Bangalore"
3441,None,2025 Sq.Ft,66.82 L,"Marsur,Bangalore"
3442,None,1860 Sq.Ft,61.38 L,"Marsur,Bangalore"
3443,None,1745 Sq.Ft,57.58 L,"Marsur,Bangalore"
3444,None,1500 Sq.Ft,49.5 L,"Marsur,Bangalore"
3445,None,3483 Sq.Ft,1.21 Cr,"Hoskote,Bangalore"
3446,None,2250 Sq.Ft,74.26 L,"Marsur,Bangalore"
3447,None,1868 Sq.Ft,62.38 L,"Marsur,Bangalore"
3448,None,1306 Sq.Ft,43.6 L,"Marsur,Bangalore"
3449,None,2115 Sq.Ft,66.84 L,"Marsur,Bangalore"
3450,2 BHK,1244 Sq.Ft,65.21 L,"Kalkere,Bangalore"
3451,2 BHK,1308 Sq.Ft,68.2 L,"Kalkere,Bangalore"
3452,2 BHK,1186 Sq.Ft,62.5 L,"Kalkere,Bangalore"
3453,3 BHK,1319 Sq.Ft,68.71 L,"Kalkere,Bangalore"
3454,2 BHK,1248 Sq.Ft,65.4 L,"Kalkere,Bangalore"
3455,3 BHK,1554 Sq.Ft,81.56 L,"Kalkere,Bangalore"
3456,2 BHK,1299 Sq.Ft,67.78 L,"Kalkere,Bangalore"
3457,2 BHK,1231 Sq.Ft,64.6 L,"Kalkere,Bangalore"
3458,3 BHK,2192 Sq.Ft,3.25 Cr,"Koramangala,Bangalore"
3459,None,1965 Sq.Ft,64.84 L,"Marsur,Bangalore"
3460,None,2255 Sq.Ft,74.35 L,"Marsur,Bangalore"
3461,None,1802 Sq.Ft,59.39 L,"Marsur,Bangalore"
3462,None,1923 Sq.Ft,63.38 L,"Marsur,Bangalore"
3463,None,1920 Sq.Ft,63.36 L,"Marsur,Bangalore"
3464,None,1965 Sq.Ft,64.84 L,"Marsur,Bangalore"
3465,None,1860 Sq.Ft,61.38 L,"Marsur,Bangalore"
3466,None,1800 Sq.Ft,59.39 L,"Marsur,Bangalore"
3467,None,1800 Sq.Ft,59.4 L,"Marsur,Bangalore"
3468,None,2250 Sq.Ft,74.25 L,"Marsur,Bangalore"
3469,None,2025 Sq.Ft,66.82 L,"Marsur,Bangalore"
3470,None,1745 Sq.Ft,57.58 L,"Marsur,Bangalore"
3471,None,1695 Sq.Ft,55.93 L,"Marsur,Bangalore"
3472,None,1635 Sq.Ft,53.95 L,"Marsur,Bangalore"
3473,None,1575 Sq.Ft,51.97 L,"Marsur,Bangalore"
3474,None,1518 Sq.Ft,50.09 L,"Marsur,Bangalore"
3475,None,1510 Sq.Ft,49.83 L,"Marsur,Bangalore"
3476,None,1500 Sq.Ft,49.5 L,"Marsur,Bangalore"
3477,None,1305 Sq.Ft,43.06 L,"Marsur,Bangalore"
3478,None,1965 Sq.Ft,64.84 L,"Marsur,Bangalore"
3479,2 BHK,1050 Sq.Ft,58.54 L,"Bommasandra,Bangalore"
3480,3 BHK,1275 Sq.Ft,62.3 L,"Devanahalli,Bangalore"
3481,3 BHK,1557 Sq.Ft,1.14 Cr,"Hulimavu,Bangalore"
3482,3 BHK,1460 Sq.Ft,71.3 L,"Devanahalli,Bangalore"
3483,3 BHK,1527 Sq.Ft,1.12 Cr,"Hulimavu,Bangalore"
3484,4 BHK,1743 Sq.Ft,1.39 Cr,"Yeshwantpur,Bangalore"
3485,3 BHK,1288 Sq.Ft,73.34 L,"Kengeri,Bangalore"
3486,4 BHK,1692 Sq.Ft,1.35 Cr,"Yeshwantpur,Bangalore"
3487,3 BHK,1427 Sq.Ft,1.15 Cr,"Yeshwantpur,Bangalore"
3488,4 BHK,3114 Sq.Ft,2.5 Cr,"Hulimavu,Bangalore"
3489,2 BHK,1050 Sq.Ft,58.54 L,"Bommasandra,Bangalore"
3490,1 BHK,609 Sq.Ft,35.21 L,"Bommasandra,Bangalore"
3491,2 BHK,1030 Sq.Ft,50.3 L,"Devanahalli,Bangalore"
3492,None,1518 Sq.Ft,50.09 L,"Anekal City,Bangalore"
3493,3 BHK,2560 Sq.Ft,1.95 Cr,"Nagarbhavi,Bangalore"
3494,3 BHK,2200 Sq.Ft,1.55 Cr,"RR Nagar,Bangalore"
3495,5 BHK,5000 Sq.Ft,3.21 Cr,"Annapurneshwari Nagar,Bangalore"
3496,None,1800 Sq.Ft,59.49 L,"Marsur,Bangalore"
3497,None,1800 Sq.Ft,59.39 L,"Marsur,Bangalore"
3498,None,1745 Sq.Ft,57.58 L,"Marsur,Bangalore"
3499,None,3483 Sq.Ft,1.21 Cr,"Hoskote,Bangalore"
3500,None,1725 Sq.Ft,56.92 L,"Marsur,Bangalore"
3501,None,1695 Sq.Ft,55.93 L,"Marsur,Bangalore"
3502,None,1635 Sq.Ft,53.95 L,"Marsur,Bangalore"
3503,None,1860 Sq.Ft,61.37 L,"Marsur,Bangalore"
3504,None,1575 Sq.Ft,51.97 L,"Marsur,Bangalore"
3505,None,1518 Sq.Ft,50.09 L,"Marsur,Bangalore"
3506,None,1500 Sq.Ft,49.49 L,"Marsur,Bangalore"
3507,10 BHK,5000 Sq.Ft,1.65 Cr,"Electronic City Phase II,Bangalore"
3508,2 BHK,1110 Sq.Ft,66.86 L,"Electronic City Phase 1,Bangalore"
3509,None,1600 Sq.Ft,1.55 Cr,"Annapurneshwari Nagar,Bangalore"
3510,None,1863 Sq.Ft,1.71 Cr,"Bedarahalli,Bangalore"
3511,None,1510 Sq.Ft,49.82 L,"Marsur,Bangalore"
3512,None,1560 Sq.Ft,51.48 L,"Anekal City,Bangalore"
3513,None,1290 Sq.Ft,42.57 L,"Anekal City,Bangalore"
3514,4 BHK,6500 Sq.Ft,3.45 Cr,"Ramasandra,Bangalore"
3515,9 BHK,4500 Sq.Ft,3.15 Cr,"Vijayanagar,Bangalore"
3516,None,1100 Sq.Ft,26.38 L,"Yelachanayakanapura,Bangalore"
3517,None,1000 Sq.Ft,23.85 L,"Yelachanayakanapura,Bangalore"
3518,None,1000 Sq.Ft,23.9 L,"Yelachanayakanapura,Bangalore"
3519,None,800 Sq.Ft,78 L,"Annapurneshwari Nagar,Bangalore"
3520,None,1200 Sq.Ft,28.78 L,"Yelachanayakanapura,Bangalore"
3521,None,1500 Sq.Ft,35.95 L,"Yelachanayakanapura,Bangalore"
3522,None,1200 Sq.Ft,28.76 L,"Yelachanayakanapura,Bangalore"
3523,None,1100 Sq.Ft,26.35 L,"Yelachanayakanapura,Bangalore"
3524,None,1100 Sq.Ft,26.38 L,"Yelachanayakanapura,Bangalore"
3525,None,800 Sq.Ft,78 L,"Annapurneshwari Nagar,Bangalore"
3526,None,1000 Sq.Ft,23.85 L,"Yelachanayakanapura,Bangalore"
3527,None,1000 Sq.Ft,23.39 L,"Yelachanayakanapura,Bangalore"
3528,None,1000 Sq.Ft,23.99 L,"Yelachanayakanapura,Bangalore"
3529,None,1000 Sq.Ft,23.9 L,"Yelachanayakanapura,Bangalore"
3530,None,1100 Sq.Ft,26.25 L,"Yelachanayakanapura,Bangalore"
3531,None,1100 Sq.Ft,26.37 L,"Yelachanayakanapura,Bangalore"
3532,3 BHK,1290 Sq.Ft,78 L,"Kalyan Nagar,Bangalore"
3533,4 BHK,5230 Sq.Ft,5.44 Cr,"Jakkur,Bangalore"
3534,None,1000 Sq.Ft,45 L,"Krishnarajapura,Bangalore"
3535,None,1000 Sq.Ft,45 L,"Krishnarajapura,Bangalore"
3536,None,1100 Sq.Ft,49.4 L,"Krishnarajapura,Bangalore"
3537,None,1200 Sq.Ft,54 L,"Medahalli,Bangalore"
3538,2 BHK,1064 Sq.Ft,54 L,"Uttarahalli,Bangalore"
3539,None,1500 Sq.Ft,1.27 Cr,"Mallathahalli,Bangalore"
3540,None,1200 Sq.Ft,1.02 Cr,"RR Nagar,Bangalore"
3541,6 BHK,2000 Sq.Ft,1.35 Cr,"byatarayanapura,Bangalore"
3542,10 BHK,4800 Sq.Ft,5.5 Cr,"byatarayanapura,Bangalore"
3543,None,1350 Sq.Ft,70 L,"Electronics City,Bangalore"
3544,None,1200 Sq.Ft,62 L,"Electronics City,Bangalore"
3545,None,1200 Sq.Ft,62.38 L,"Electronics City,Bangalore"
3546,None,1350 Sq.Ft,70.18 L,"Singasandra,Bangalore"
3547,None,1500 Sq.Ft,78 L,"Basapura,Bangalore"
3548,None,1200 Sq.Ft,62.38 L,"Electronics City,Bangalore"
3549,None,800 Sq.Ft,41.59 L,"Begur,Bangalore"
3550,None,1200 Sq.Ft,62.38 L,"Begur,Bangalore"
3551,None,800 Sq.Ft,41.59 L,"Electronics City,Bangalore"
3552,None,1500 Sq.Ft,78 L,"Electronics City,Bangalore"
3553,None,1290 Sq.Ft,66.5 L,"Basapura,Bangalore"
3554,None,1200 Sq.Ft,62 L,"Basapura,Bangalore"
3555,None,800 Sq.Ft,41.59 L,"Basapura,Bangalore"
3556,None,1200 Sq.Ft,62.38 L,"Basapura,Bangalore"
3557,None,800 Sq.Ft,41.51 L,"Electronics City,Bangalore"
3558,None,1200 Sq.Ft,62.4 L,"Basapura,Bangalore"
3559,None,1500 Sq.Ft,78.5 L,"Basapura,Bangalore"
3560,None,1200 Sq.Ft,62.5 L,"Basapura,Bangalore"
3561,None,1800 Sq.Ft,59.39 L,"Marsur,Bangalore"
3562,None,1200 Sq.Ft,1.26 Cr,"Mallathahalli,Bangalore"
3563,2 BHK,875 Sq.Ft,43 L,"Bidadi,Bangalore"
3564,3 BHK,1759 Sq.Ft,85.31 L,"Kothanur,Bangalore"
3565,3 BHK,1893 Sq.Ft,91.81 L,"Kothanur,Bangalore"
3566,3 BHK,1689 Sq.Ft,81.91 L,"Kothanur,Bangalore"
3567,3 BHK,1816 Sq.Ft,88.07 L,"Kothanur,Bangalore"
3568,3 BHK,2150 Sq.Ft,2.09 Cr,"JP Nagar Phase 6,Bangalore"
3569,4 BHK,2400 Sq.Ft,2.33 Cr,"JP Nagar Phase 6,Bangalore"
3570,3 BHK,2161 Sq.Ft,2.1 Cr,"JP Nagar Phase 6,Bangalore"
3571,3 BHK,2155 Sq.Ft,2.09 Cr,"JP Nagar Phase 6,Bangalore"
3572,3 BHK,2247 Sq.Ft,2.18 Cr,"JP Nagar Phase 6,Bangalore"
3573,3 BHK,2135 Sq.Ft,2.08 Cr,"JP Nagar Phase 6,Bangalore"
3574,3 BHK,2263 Sq.Ft,2.2 Cr,"JP Nagar Phase 6,Bangalore"
3575,3 BHK,2219 Sq.Ft,2.15 Cr,"JP Nagar Phase 6,Bangalore"
3576,3 BHK,2225 Sq.Ft,2.16 Cr,"JP Nagar Phase 6,Bangalore"
3577,4 BHK,2721 Sq.Ft,2.63 Cr,"JP Nagar Phase 6,Bangalore"
3578,3 BHK,2242 Sq.Ft,2.18 Cr,"JP Nagar Phase 6,Bangalore"
3579,3 BHK,2314 Sq.Ft,2.24 Cr,"JP Nagar Phase 6,Bangalore"
3580,3 BHK,2326 Sq.Ft,2.26 Cr,"JP Nagar Phase 6,Bangalore"
3581,3 BHK,2332 Sq.Ft,2.26 Cr,"JP Nagar Phase 6,Bangalore"
3582,3 BHK,2201 Sq.Ft,2.14 Cr,"JP Nagar Phase 6,Bangalore"
3583,3 BHK,2207 Sq.Ft,2.14 Cr,"JP Nagar Phase 6,Bangalore"
3584,3 BHK,2073 Sq.Ft,2.02 Cr,"JP Nagar Phase 6,Bangalore"
3585,None,2400 Sq.Ft,2.64 Cr,"Sanjeevini Nagar,Bangalore"
3586,3 BHK,1160 Sq.Ft,1.75 Cr,"Basaveswarnagar,Bangalore"
3587,None,1500 Sq.Ft,49.49 L,"Marsur,Bangalore"
3588,None,1510 Sq.Ft,49.32 L,"Marsur,Bangalore"
3589,None,1305 Sq.Ft,43.06 L,"Marsur,Bangalore"
3590,3 BHK,2677 Sq.Ft,1.54 Cr,"Yelahanka,Bangalore"
3591,3 BHK,2677 Sq.Ft,1.57 Cr,"Yelahanka,Bangalore"
3592,3 BHK,3771 Sq.Ft,3.98 Cr,"Thanisandra,Bangalore"
3593,3 BHK,1950 Sq.Ft,1.58 Cr,"Kogilu,Bangalore"
3594,3 BHK,1934 Sq.Ft,1.63 Cr,"Kogilu,Bangalore"
3595,None,1575 Sq.Ft,51.97 L,"Marsur,Bangalore"
3596,None,1518 Sq.Ft,50.09 L,"Marsur,Bangalore"
3597,None,1575 Sq.Ft,51.97 L,"Marsur,Bangalore"
3598,None,1725 Sq.Ft,56.92 L,"Marsur,Bangalore"
3599,None,1745 Sq.Ft,57.58 L,"Marsur,Bangalore"
3600,None,1800 Sq.Ft,59.4 L,"Marsur,Bangalore"
3601,None,1695 Sq.Ft,55.93 L,"Marsur,Bangalore"
3602,None,1635 Sq.Ft,53.95 L,"Marsur,Bangalore"
3603,None,1800 Sq.Ft,59.4 L,"Marsur,Bangalore"
3604,None,1860 Sq.Ft,61.38 L,"Marsur,Bangalore"
3605,None,1920 Sq.Ft,63.36 L,"Marsur,Bangalore"
3606,None,1920 Sq.Ft,63.36 L,"Marsur,Bangalore"
3607,None,1965 Sq.Ft,64.84 L,"Marsur,Bangalore"
3608,None,2025 Sq.Ft,66.82 L,"Marsur,Bangalore"
3609,None,2250 Sq.Ft,74.25 L,"Marsur,Bangalore"
3610,None,1510 Sq.Ft,49.83 L,"Marsur,Bangalore"
3611,None,1305 Sq.Ft,43.06 L,"Marsur,Bangalore"
3612,None,1500 Sq.Ft,49.5 L,"Marsur,Bangalore"
3613,3 BHK,2415 Sq.Ft,3.5 Cr,"Yeshwantpur,Bangalore"
3614,4 BHK,3055 Sq.Ft,3.7 Cr,"Yeshwantpur,Bangalore"
3615,3 BHK,2310 Sq.Ft,3.33 Cr,"Yeshwantpur,Bangalore"
3616,3 BHK,1595 Sq.Ft,2.75 Cr,"Yeshwantpur,Bangalore"
3617,3 BHK,1500 Sq.Ft,1.3 Cr,"Virupakshapura,Bangalore"
3618,3 BHK,1470 Sq.Ft,86.6 L,"Electronic City Phase 1,Bangalore"
3619,5 BHK,1500 Sq.Ft,1.35 Cr,"Virupakshapura,Bangalore"
3620,4 BHK,2950 Sq.Ft,2.45 Cr,"Chikkagubbi on Hennur Main Road,Bangalore"
3621,3 BHK,2409 Sq.Ft,2.18 Cr,"Anagalapura Near Hennur Main Road,Bangalore"
3622,4 BHK,4856 Sq.Ft,3.79 Cr,"Chikkagubbi on Hennur Main Road,Bangalore"
3623,4 BHK,4820 Sq.Ft,3.88 Cr,"Chikkagubbi on Hennur Main Road,Bangalore"
3624,3 BHK,2305 Sq.Ft,1.83 Cr,"Anagalapura Near Hennur Main Road,Bangalore"
3625,5 BHK,7160 Sq.Ft,12.08 Cr,"Bagaluru Near Yelahanka,Bangalore"
3626,5 BHK,6395 Sq.Ft,4.83 Cr,"Hebbal,Bangalore"
3627,10 BHK,12833 Sq.Ft,20.1 Cr,"Rajajinagar,Bangalore"
3628,4 BHK,3000 Sq.Ft,2.9 Cr,"Chikkagubbi on Hennur Main Road,Bangalore"
3629,2 BHK,1211 Sq.Ft,68.4 L,"Electronic City Phase 2,Bangalore"
3630,1 BHK,750 Sq.Ft,42.36 L,"Electronic City Phase 2,Bangalore"
3631,3 BHK,1575 Sq.Ft,1.06 Cr,"Hosa Road,Bangalore"
3632,2 BHK,1184 Sq.Ft,81.27 L,"Hosa Road,Bangalore"
3633,3 BHK,1680 Sq.Ft,1.16 Cr,"Hosa Road,Bangalore"
3634,2 BHK,1170 Sq.Ft,80.38 L,"Hosa Road,Bangalore"
3635,4 BHK,2591 Sq.Ft,2.05 Cr,"Whitefield Hope Farm Junction,Bangalore"
3636,3 BHK,1775 Sq.Ft,1.4 Cr,"Whitefield Hope Farm Junction,Bangalore"
3637,4 BHK,2494 Sq.Ft,1.97 Cr,"Whitefield Hope Farm Junction,Bangalore"
3638,3 BHK,1730 Sq.Ft,1.37 Cr,"Whitefield Hope Farm Junction,Bangalore"
3639,None,1500 Sq.Ft,41.25 L,"Marsur,Bangalore"
3640,None,1200 Sq.Ft,33 L,"Marsur,Bangalore"
3641,3 BHK,1801 Sq.Ft,98.13 L,"Avalahalli Off Sarjapur Road,Bangalore"
3642,3 BHK,1639 Sq.Ft,89.3 L,"Avalahalli Off Sarjapur Road,Bangalore"
3643,2 BHK,1016 Sq.Ft,55.36 L,"Avalahalli Off Sarjapur Road,Bangalore"
3644,3 BHK,1451 Sq.Ft,79.06 L,"Avalahalli Off Sarjapur Road,Bangalore"
3645,1 BHK,638 Sq.Ft,34.76 L,"Avalahalli Off Sarjapur Road,Bangalore"
3646,2 BHK,1261 Sq.Ft,68.71 L,"Avalahalli Off Sarjapur Road,Bangalore"
3647,3 BHK,1708 Sq.Ft,93.06 L,"Avalahalli Off Sarjapur Road,Bangalore"
3648,2 BHK,974 Sq.Ft,53.07 L,"Avalahalli Off Sarjapur Road,Bangalore"
3649,3 BHK,1595 Sq.Ft,86.91 L,"Avalahalli Off Sarjapur Road,Bangalore"
3650,2 BHK,1135 Sq.Ft,61.84 L,"Avalahalli Off Sarjapur Road,Bangalore"
3651,1 BHK,575 Sq.Ft,18 L,"Electronic City Phase 2,Bangalore"
3652,None,1518 Sq.Ft,50.09 L,"Marsur,Bangalore"
3653,3 BHK,2091 Sq.Ft,96.91 L,"Sarjapur,Bangalore"
3654,3 BHK,1898 Sq.Ft,89.21 L,"Sarjapur,Bangalore"
3655,3 BHK,1898 Sq.Ft,89.21 L,"Sarjapur,Bangalore"
3656,None,2250 Sq.Ft,74.25 L,"Marsur,Bangalore"
3657,None,2025 Sq.Ft,66.82 L,"Marsur,Bangalore"
3658,None,1965 Sq.Ft,64.84 L,"Marsur,Bangalore"
3659,None,1800 Sq.Ft,59.4 L,"Marsur,Bangalore"
3660,None,1920 Sq.Ft,63.36 L,"Marsur,Bangalore"
3661,None,1860 Sq.Ft,61.38 L,"Marsur,Bangalore"
3662,None,1800 Sq.Ft,59.4 L,"Marsur,Bangalore"
3663,2 BHK,1005 Sq.Ft,55.27 L,"Ramamurthy Nagar,Bangalore"
3664,2 BHK,1250 Sq.Ft,68.75 L,"Ramamurthy Nagar,Bangalore"
3665,3 BHK,1555 Sq.Ft,85.52 L,"Ramamurthy Nagar,Bangalore"
3666,2 BHK,1160 Sq.Ft,63.8 L,"Ramamurthy Nagar,Bangalore"
3667,3 BHK,1360 Sq.Ft,74.8 L,"Ramamurthy Nagar,Bangalore"
3668,2 BHK,1290 Sq.Ft,70.95 L,"Ramamurthy Nagar,Bangalore"
3669,2 BHK,1300 Sq.Ft,71.5 L,"Ramamurthy Nagar,Bangalore"
3670,2 BHK,1035 Sq.Ft,56.92 L,"Ramamurthy Nagar,Bangalore"
3671,2 BHK,1230 Sq.Ft,67.65 L,"Ramamurthy Nagar,Bangalore"
3672,3 BHK,1345 Sq.Ft,73.97 L,"Ramamurthy Nagar,Bangalore"
3673,2 BHK,1075 Sq.Ft,59.12 L,"Ramamurthy Nagar,Bangalore"
3674,3 BHK,1540 Sq.Ft,84.7 L,"Ramamurthy Nagar,Bangalore"
3675,3 BHK,1745 Sq.Ft,95.97 L,"Ramamurthy Nagar,Bangalore"
3676,3 BHK,1815 Sq.Ft,99.82 L,"Ramamurthy Nagar,Bangalore"
3677,3 BHK,1652 Sq.Ft,90.86 L,"Ramamurthy Nagar,Bangalore"
3678,2 BHK,1335 Sq.Ft,73.42 L,"Ramamurthy Nagar,Bangalore"
3679,2 BHK,1070 Sq.Ft,58.85 L,"Ramamurthy Nagar,Bangalore"
3680,3 BHK,1465 Sq.Ft,80.57 L,"Ramamurthy Nagar,Bangalore"
3681,3 BHK,1360 Sq.Ft,88 L,"Krishnarajapura,Bangalore"
3682,3 BHK,1503 Sq.Ft,98 L,"Ramamurthy Nagar,Bangalore"
3683,3 BHK,2240 Sq.Ft,2.65 Cr,"Koramangala,Bangalore"
3684,3 BHK,1915 Sq.Ft,88.98 L,"Sarjapur,Bangalore"
3685,3 BHK,1915 Sq.Ft,88.98 L,"Sarjapur,Bangalore"
3686,2 BHK,1120 Sq.Ft,90 L,"Electronic City Phase 1,Bangalore"
3687,2 BHK,620 Sq.Ft,25 L,"Electronic City Phase 2,Bangalore"
3688,None,2400 Sq.Ft,3.6 Cr,"judicial layout,Bangalore"
3689,None,2400 Sq.Ft,3.12 Cr,"Kodigehalli,Bangalore"
3690,3 BHK,1413 Sq.Ft,65 L,"Kudlu Gate,Bangalore"
3691,None,1200 Sq.Ft,44 L,"Devannahalli,Bangalore"
3692,None,1200 Sq.Ft,31.2 L,"Jigani,Bangalore"
3693,3 BHK,1956 Sq.Ft,2.68 Cr,"BTM Layout,Bangalore"
3694,3 BHK,1893 Sq.Ft,91.81 L,"Kothanur,Bangalore"
3695,3 BHK,1689 Sq.Ft,81.91 L,"Kothanur,Bangalore"
3696,2 BHK,1150 Sq.Ft,55 L,"RR Nagar,Bangalore"
3697,3 BHK,1471 Sq.Ft,1.86 Cr,"Begur,Bangalore"
3698,2 BHK,1470 Sq.Ft,1.86 Cr,"Begur,Bangalore"
3699,4 BHK,2400 Sq.Ft,2.35 Cr,"Virupakshapura,Bangalore"
3700,2 BHK,950 Sq.Ft,85.02 L,"Electronic City Phase 1,Bangalore"
3701,2 BHK,1150 Sq.Ft,1.01 Cr,"Electronic City Phase 1,Bangalore"
3702,3 BHK,1750 Sq.Ft,1.52 Cr,"Electronic City Phase 1,Bangalore"
3703,2 BHK,1025 Sq.Ft,91.36 L,"Electronic City Phase 1,Bangalore"
3704,3 BHK,1500 Sq.Ft,1.31 Cr,"Electronic City Phase 1,Bangalore"
3705,9 BHK,3600 Sq.Ft,2.37 Cr,"Kodigehalli,Bangalore"
3706,4 BHK,2400 Sq.Ft,2.35 Cr,"Virupakshapura,Bangalore"
3707,4 BHK,2400 Sq.Ft,2.35 Cr,"Virupakshapura,Bangalore"
3708,4 BHK,2400 Sq.Ft,2.38 Cr,"Virupakshapura,Bangalore"
3709,4 BHK,1450 Sq.Ft,1.48 Cr,"Virupakshapura,Bangalore"
3710,3 BHK,950 Sq.Ft,1.45 Cr,"Virupakshapura,Bangalore"
3711,4 BHK,2800 Sq.Ft,2.27 Cr,"Virupakshapura,Bangalore"
3712,4 BHK,4500 Sq.Ft,13 Cr,"Ashok Nagar,Bangalore"
3713,10 BHK,7000 Sq.Ft,2.8 Cr,"Bommanahalli,Bangalore"
3714,None,2400 Sq.Ft,2.04 Cr,"Virupakshapura,Bangalore"
3715,None,2400 Sq.Ft,2.52 Cr,"Virupakshapura,Bangalore"
3716,2 BHK,1010 Sq.Ft,46.78 L,"Tejaswini Nagar,Bangalore"
3717,3 BHK,1883 Sq.Ft,2.15 Cr,"Begur,Bangalore"
3718,3 BHK,1885 Sq.Ft,2.2 Cr,"Begur,Bangalore"
3719,None,2800 Sq.Ft,2.66 Cr,"Kodigehalli,Bangalore"
3720,6 BHK,4000 Sq.Ft,2.21 Cr,"Mallathahalli,Bangalore"
3721,4 BHK,4800 Sq.Ft,2.81 Cr,"Annapurneshwari Nagar,Bangalore"
3722,2 BHK,1150 Sq.Ft,55 L,"Sarjapur,Bangalore"
3723,3 BHK,1917 Sq.Ft,1.35 Cr,"Kannur on Thanisandra Main Road,Bangalore"
3724,5 BHK,4900 Sq.Ft,3.75 Cr,"Annapurneshwari Nagar,Bangalore"
3725,5 BHK,5000 Sq.Ft,3.25 Cr,"Annapurneshwari Nagar,Bangalore"
3726,2 BHK,1350 Sq.Ft,60.01 L,"Vidyaranyapura,Bangalore"
3727,2 BHK,1250 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3728,2 BHK,1250 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3729,3 BHK,1695 Sq.Ft,82.2 L,"Kothanur,Bangalore"
3730,3 BHK,1695 Sq.Ft,82.2 L,"Narayanapura Hennur Main Road,Bangalore"
3731,3 BHK,1759 Sq.Ft,85.31 L,"Kothanur,Bangalore"
3732,2 BHK,1010 Sq.Ft,42.42 L,"Tejaswini Nagar,Bangalore"
3733,2 BHK,1010 Sq.Ft,42.5 L,"Tejaswini Nagar,Bangalore"
3734,2 BHK,1010 Sq.Ft,42.5 L,"Tejaswini Nagar,Bangalore"
3735,2 BHK,1010 Sq.Ft,42.42 L,"Doddakammanahalli,Bangalore"
3736,None,2295 Sq.Ft,74.3 L,"Marsur,Bangalore"
3737,3 BHK,1695 Sq.Ft,82.2 L,"Kothanur,Bangalore"
3738,3 BHK,1893 Sq.Ft,91.81 L,"Kothanur,Bangalore"
3739,3 BHK,1759 Sq.Ft,85.31 L,"Kothanur,Bangalore"
3740,3 BHK,1695 Sq.Ft,82.2 L,"Kothanur,Bangalore"
3741,3 BHK,1689 Sq.Ft,81.91 L,"Kothanur,Bangalore"
3742,3 BHK,1816 Sq.Ft,88.07 L,"Kothanur,Bangalore"
3743,2 BHK,1350 Sq.Ft,61 L,"Vidyaranyapura,Bangalore"
3744,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3745,2 BHK,1350 Sq.Ft,60.01 L,"Vidyaranyapura,Bangalore"
3746,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3747,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3748,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3749,2 BHK,1350 Sq.Ft,60.1 L,"Vidyaranyapura,Bangalore"
3750,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3751,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3752,3 BHK,1893 Sq.Ft,91.81 L,"Kothanur,Bangalore"
3753,3 BHK,1689 Sq.Ft,81.91 L,"Kothanur,Bangalore"
3754,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3755,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3756,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3757,2 BHK,1350 Sq.Ft,60.1 L,"Vidyaranyapura,Bangalore"
3758,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3759,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3760,2 BHK,1350 Sq.Ft,60.23 L,"Vidyaranyapura,Bangalore"
3761,2 BHK,1350 Sq.Ft,60 L,"Vidyaranyapura,Bangalore"
3762,2 BHK,1350 Sq.Ft,60.1 L,"Vidyaranyapura,Bangalore"
3763,3 BHK,1405 Sq.Ft,1.98 Cr,"Frazer Town,Bangalore"
3764,3 BHK,3800 Sq.Ft,10 Cr,"Seshadripuram,Bangalore"
3765,3 BHK,1519 Sq.Ft,1.05 Cr,"Kengeri,Bangalore"
3766,2 BHK,1056 Sq.Ft,71 L,"Kengeri,Bangalore"
3767,1 BHK,519 Sq.Ft,38 L,"Kengeri,Bangalore"
3768,3 BHK,1700 Sq.Ft,82 L,"Hennur,Bangalore"
3769,3 BHK,1530 Sq.Ft,83 L,"Kalyan Nagar,Bangalore"
3770,3 BHK,1569 Sq.Ft,93 L,"Bommanahalli,Bangalore"
3771,2 BHK,1165 Sq.Ft,99 L,"Panathur,Bangalore"
3772,3 BHK,1680 Sq.Ft,1.16 Cr,"Kodihalli on Old Airport Road,Bangalore"
3773,None,1200 Sq.Ft,22.8 L,"Jyothi Nagar,Bangalore"
3774,None,1200 Sq.Ft,10 L,"Jyothi Nagar,Bangalore"
